t,x,y,z,q0,q1,q2,q3
14.67,102.39675,41.05444,0,0,0,0.6565,0.75432
14.781,102.51012,41.83252,0,0,0,0.6512,0.7589
14.881,102.71581,43.00309,0,0,0,0.64299,0.76588
14.97,102.92046,44.5888,0,0,0,0.66882,0.74343
15.07,103.04723,45.77969,0,0,0,0.67288,0.73975
15.17,103.16453,46.97089,0,0,0,0.67336,0.73931
15.266,103.24962,48.11576,0,0,0,0.68036,0.73287
15.381,103.29361,48.72345,0,0,0,0.68286,0.73055
15.47,103.39195,50.51451,0,0,0,0.69154,0.72233
15.572,103.432,51.68638,0,0,0,0.70392,0.71028
15.679,103.42226,52.87258,0,0,0,0.71495,0.69918
15.768,103.38755,53.83416,0,0,0,0.72689,0.68675
15.871,103.30119,54.79884,0,0,0,0.77194,0.6357
15.972,103.08393,55.72196,0,0,0,0.80685,0.59076
16.07,102.84683,56.31417,0,0,0,0.86902,0.49478
16.181,102.55502,56.78652,0,0,0,0.88358,0.46827
16.281,102.27616,57.14941,0,0,0,0.96079,0.27727
16.381,101.75847,57.44204,0,0,0,0.95636,0.2922
16.481,101.22528,57.77606,0,0,0,0.96975,0.24412
16.581,100.56911,58.11861,0,0,0,0.97696,0.21342
16.681,99.90929,58.42827,0,0,0,0.97445,0.2246
16.781,99.32375,58.71893,0,0,0,0.97397,0.22667
16.881,98.66205,59.04396,0,0,0,0.97596,0.21796
16.981,98.03851,59.33648,0,0,0,0.97561,0.21951
17.081,97.41067,59.62974,0,0,0,0.97827,0.20734
17.181,96.77299,59.92198,0,0,0,0.97686,0.21389
17.281,96.14106,60.20455,0,0,0,0.9792,0.20288
17.381,95.48746,60.48087,0,0,0,0.98169,0.19047
17.481,94.80274,60.74887,0,0,0,0.9846,0.1748
17.581,94.10996,60.99682,0,0,0,0.98703,0.16052
17.681,93.3951,61.22643,0,0,0,0.99019,0.13973
17.781,92.66086,61.43081,0,0,0,0.99218,0.12483
17.881,91.9093,61.62001,0,0,0,0.99449,0.10487
17.981,91.13896,61.78267,0,0,0,0.99561,0.09362
18.081,90.35125,61.91297,0,0,0,0.99756,0.06988
18.181,89.55494,62.01071,0,0,0,0.99878,0.04931
18.281,88.7612,62.05189,0,0,0,-0.99986,0.01691
18.381,87.99084,61.97676,0,0,0,-0.99489,0.10098
18.481,87.26346,61.76968,0,0,0,-0.98216,0.18803
18.581,86.60233,61.45928,0,0,0,-0.96071,0.27755
18.681,86.0275,61.0532,0,0,0,-0.93642,0.35088
18.781,85.52757,60.57716,0,0,0,-0.91188,0.41045
18.881,85.10122,60.04719,0,0,0,-0.88067,0.47372
18.981,84.74738,59.47778,0,0,0,-0.85887,0.51219
19.081,84.43051,58.88272,0,0,0,-0.85416,0.52
19.181,84.13114,58.29844,0,0,0,-0.84516,0.53451
19.281,83.82783,57.69212,0,0,0,-0.85207,0.52342
19.381,83.52504,57.09753,0,0,0,-0.85124,0.52477
19.481,83.21835,56.49352,0,0,0,-0.85354,0.52102
19.581,82.90968,55.89,0,0,0,-0.86235,0.50631
19.681,82.57467,55.29187,0,0,0,-0.86496,0.50184
19.781,82.22907,54.68708,0,0,0,-0.86621,0.49969
19.881,81.86517,54.06093,0,0,0,-0.86549,0.50093
19.981,81.50169,53.4354,0,0,0,-0.86758,0.49729
20.081,81.12869,52.79907,0,0,0,-0.87189,0.48971
20.181,80.74125,52.15577,0,0,0,-0.87492,0.48427
20.281,80.32181,51.47098,0,0,0,-0.86812,0.49636
20.381,79.93168,50.78457,0,0,0,-0.86288,0.50541
20.481,79.55215,50.08801,0,0,0,-0.86121,0.50825
20.581,79.1759,49.36772,0,0,0,-0.84675,0.53199
20.681,78.8256,48.61445,0,0,0,-0.83704,0.54715
20.781,78.49812,47.83237,0,0,0,-0.82724,0.56185
20.881,78.20272,47.02308,0,0,0,-0.80994,0.58651
20.981,77.92989,46.16559,0,0,0,-0.78726,0.61662
21.081,77.73089,45.28715,0,0,0,-0.76689,0.64178
21.181,77.609,44.39449,0,0,0,-0.73454,0.67857
21.281,77.56708,43.48696,0,0,0,-0.70624,0.70797
21.381,77.59985,42.56535,0,0,0,-0.68109,0.7322
21.47,77.71744,41.49679,0,0,0,-0.65041,0.75958
21.57,77.87154,40.57504,0,0,0,-0.63087,0.77589
21.67,78.05676,39.65066,0,0,0,-0.63154,0.77534
21.771,78.25944,38.72061,0,0,0,-0.62396,0.78146
21.87,78.47216,37.80583,0,0,0,-0.61982,0.78474
21.971,78.69019,36.86662,0,0,0,-0.62014,0.78449
22.081,78.77697,36.4816,0,0,0,-0.63619,0.77153
22.181,79.00046,35.28214,0,0,0,-0.64625,0.76313
22.27,79.19064,33.99599,0,0,0,-0.66475,0.74707
22.37,79.28733,33.00459,0,0,0,-0.68318,0.73025
22.47,79.3442,31.99686,0,0,0,-0.69879,0.71533
22.57,79.36462,30.97443,0,0,0,-0.71164,0.70255
22.67,79.33861,29.93898,0,0,0,-0.72333,0.6905
22.781,79.31814,29.46787,0,0,0,-0.72123,0.69269
22.87,79.19431,27.82306,0,0,0,-0.74605,0.6659
22.981,79.13733,27.32825,0,0,0,-0.74837,0.66328
23.081,78.9804,26.01243,0,0,0,-0.75804,0.6522
23.171,78.75272,24.53614,0,0,0,-0.76566,0.64325
23.281,78.66436,24.03567,0,0,0,-0.76843,0.63994
23.37,78.31868,22.32147,0,0,0,-0.78741,0.61642
23.481,78.13461,21.59307,0,0,0,-0.7927,0.60961
23.57,77.72379,20.12004,0,0,0,-0.80327,0.59562
23.671,77.3648,19.02276,0,0,0,-0.81681,0.5769
23.77,76.96693,17.9667,0,0,0,-0.82898,0.55927
23.881,76.66857,17.27206,0,0,0,-0.84733,0.53107
23.981,76.19473,16.36802,0,0,0,-0.87781,0.47901
24.07,75.504,15.44388,0,0,0,-0.93446,0.35608
24.17,74.98359,15.09153,0,0,0,-0.98032,0.19741
24.274,74.31801,14.80864,0,0,0,-0.98197,0.18903
24.381,73.91674,14.66811,0,0,0,-0.9938,0.11122
24.476,73.0305,14.5632,0,0,0,-0.9997,0.02464
24.581,72.71175,14.55029,0,0,0,-0.99999,0.00389
24.681,72.04218,14.57835,0,0,0,0.99832,0.05796
24.776,71.24801,14.73018,0,0,0,0.98513,0.17179
24.881,70.94218,14.85326,0,0,0,0.97485,0.22285
24.981,70.47376,15.09916,0,0,0,0.96186,0.27356
25.076,69.86862,15.54502,0,0,0,0.92908,0.36989
25.181,69.63981,15.77219,0,0,0,0.91325,0.4074
25.281,69.31264,16.16687,0,0,0,0.89085,0.4543
25.381,69.01396,16.62518,0,0,0,0.86435,0.50289
25.481,68.77813,17.10267,0,0,0,0.82862,0.55982
25.581,68.60319,17.59985,0,0,0,0.79161,0.61102
25.681,68.47022,18.1172,0,0,0,0.77907,0.62693
25.781,68.36938,18.63516,0,0,0,0.76023,0.64966
25.881,68.29524,19.17771,0,0,0,0.74104,0.67146
25.981,68.24724,19.73808,0,0,0,0.72289,0.69096
26.081,68.22938,20.31225,0,0,0,0.71008,0.70412
26.181,68.22574,20.88518,0,0,0,0.70258,0.71161
26.281,68.22852,21.4732,0,0,0,0.70566,0.70855
26.381,68.23196,22.04895,0,0,0,0.71133,0.70286
26.481,68.20351,22.6426,0,0,0,0.73201,0.68129
26.581,68.14837,23.24445,0,0,0,0.75088,0.66044
26.681,68.06939,23.86605,0,0,0,0.75781,0.65247
26.781,67.96345,24.52982,0,0,0,0.76673,0.64197
26.881,67.85567,25.11896,0,0,0,0.77578,0.63101
26.981,67.71075,25.75918,0,0,0,0.78865,0.61484
27.081,67.53842,26.4173,0,0,0,0.79296,0.60927
27.181,67.36108,27.08373,0,0,0,0.79389,0.60806
27.281,67.17755,27.75181,0,0,0,0.79734,0.60353
27.381,66.99267,28.43365,0,0,0,0.79157,0.61107
27.481,66.81647,29.13753,0,0,0,0.78534,0.61907
27.581,66.64719,29.8473,0,0,0,0.78187,0.62344
27.681,66.48105,30.57266,0,0,0,0.78386,0.62093
27.781,66.30221,31.30798,0,0,0,0.7848,0.61975
27.881,66.11772,32.05715,0,0,0,0.78139,0.62404
27.981,65.93798,32.82302,0,0,0,0.78673,0.6173
28.081,65.74822,33.61112,0,0,0,0.77914,0.62685
28.181,65.56711,34.40904,0,0,0,0.77583,0.63095
28.281,65.39268,35.22484,0,0,0,0.77733,0.62909
28.381,65.22411,36.05861,0,0,0,0.77089,0.63696
28.481,65.0503,36.90734,0,0,0,0.76896,0.6393
28.581,64.88709,37.7764,0,0,0,0.77397,0.63322
28.681,64.71564,38.66854,0,0,0,0.76729,0.6413
28.781,64.55221,39.57362,0,0,0,0.76582,0.64306
28.881,64.38908,40.49791,0,0,0,0.76492,0.64413
28.981,64.23282,41.44199,0,0,0,0.76534,0.64362
29.081,64.06982,42.44096,0,0,0,0.76841,0.63995
29.181,63.90202,43.41522,0,0,0,0.76082,0.64896
29.281,63.73805,44.40053,0,0,0,0.7701,0.63792
29.381,63.5301,45.39849,0,0,0,0.78077,0.62482
29.481,63.28704,46.40116,0,0,0,0.78864,0.61486
29.581,63.00019,47.41347,0,0,0,0.80211,0.59718
29.681,62.68415,48.42923,0,0,0,0.81078,0.58535
29.781,62.33104,49.44513,0,0,0,0.82373,0.56698
29.881,61.92662,50.48794,0,0,0,0.8293,0.5588
29.981,61.5091,51.48797,0,0,0,0.84656,0.53229
30.081,61.02705,52.44989,0,0,0,0.86025,0.50987
30.181,60.51047,53.36906,0,0,0,0.87457,0.4849
30.281,59.95151,54.22549,0,0,0,0.89614,0.44377
30.381,59.31531,54.96427,0,0,0,0.92665,0.37591
30.481,58.6071,55.55697,0,0,0,0.9592,0.28272
30.581,57.81974,56.02541,0,0,0,0.97484,0.22291
30.681,57.07478,56.32439,0,0,0,0.99232,0.12372
30.781,56.27415,56.50369,0,0,0,0.99658,0.08261
30.881,55.52285,56.58137,0,0,0,0.99999,0.00421
30.981,54.76662,56.56326,0,0,0,-0.99823,0.0594
31.081,54.03709,56.43868,0,0,0,-0.99115,0.13272
31.181,53.35425,56.22208,0,0,0,-0.98174,0.19024
31.281,52.70238,55.92899,0,0,0,-0.96838,0.24949
31.381,52.08903,55.57971,0,0,0,-0.96032,0.2789
31.481,51.51023,55.18116,0,0,0,-0.94845,0.31692
31.581,50.95611,54.74439,0,0,0,-0.94171,0.33642
31.681,50.41704,54.2856,0,0,0,-0.93226,0.36178
31.781,49.89973,53.79053,0,0,0,-0.92624,0.37693
31.881,49.38509,53.27931,0,0,0,-0.91796,0.39667
31.981,48.88733,52.73841,0,0,0,-0.91168,0.41091
32.081,48.38983,52.16553,0,0,0,-0.91168,0.41091
32.181,47.89889,51.58681,0,0,0,-0.90443,0.42662
32.281,47.40594,50.98804,0,0,0,-0.90365,0.42827
32.381,46.91948,50.3955,0,0,0,-0.90654,0.42211
32.481,46.41482,49.80297,0,0,0,-0.91145,0.41142
32.581,45.8898,49.21516,0,0,0,-0.9159,0.4014
32.681,45.34709,48.62611,0,0,0,-0.91999,0.39194
32.781,44.78063,48.03239,0,0,0,-0.92059,0.39052
32.87,44.13164,47.36594,0,0,0,-0.92207,0.38702
32.981,43.7433,46.97678,0,0,0,-0.92533,0.37915
33.071,42.93539,46.17229,0,0,0,-0.92729,0.37433
33.17,42.31925,45.59333,0,0,0,-0.92533,0.37917
33.281,42.06596,45.34663,0,0,0,-0.92759,0.37359
33.381,41.28267,44.57289,0,0,0,-0.92027,0.39128
33.481,40.66577,43.93652,0,0,0,-0.92215,0.38684
33.571,39.83136,43.06251,0,0,0,-0.91469,0.40416
33.681,39.58636,42.79165,0,0,0,-0.91137,0.41159
33.77,38.64113,41.65745,0,0,0,-0.89591,0.44424
33.881,38.4083,41.3476,0,0,0,-0.88852,0.45885
33.981,37.72823,40.36134,0,0,0,-0.88349,0.46844
34.072,37.01041,39.24392,0,0,0,-0.86816,0.49628
34.17,36.50189,38.4148,0,0,0,-0.87555,0.48312
34.27,35.9823,37.55299,0,0,0,-0.87072,0.49178
34.381,35.62783,36.9684,0,0,0,-0.87246,0.48869
34.47,34.89999,35.80221,0,0,0,-0.87468,0.48471
34.571,34.32982,34.90723,0,0,0,-0.88013,0.47473
34.671,33.74413,34.01643,0,0,0,-0.88631,0.4631
34.77,33.1295,33.14228,0,0,0,-0.8931,0.44987
34.87,32.45954,32.27828,0,0,0,-0.90437,0.42675
34.97,31.73935,31.43573,0,0,0,-0.9127,0.40862
35.07,30.97286,30.61871,0,0,0,-0.92281,0.38525
35.181,30.43015,30.09222,0,0,0,-0.93332,0.35904
35.27,29.29064,29.09282,0,0,0,-0.94659,0.32244
35.37,28.37723,28.39326,0,0,0,-0.95031,0.31131
35.471,27.42732,27.71742,0,0,0,-0.95717,0.28954
35.57,26.47276,27.09477,0,0,0,-0.96139,0.27521
35.67,25.49111,26.49429,0,0,0,-0.96683,0.25542
35.781,24.82157,26.12372,0,0,0,-0.97076,0.24003
35.87,23.49035,25.47416,0,0,0,-0.97762,0.21038
35.971,22.48652,25.07651,0,0,0,-0.98658,0.1633
36.071,21.50166,24.77462,0,0,0,-0.99171,0.12853
36.17,20.54395,24.54406,0,0,0,-0.99475,0.10238
36.27,19.59599,24.38043,0,0,0,-0.9988,0.04894
36.37,18.67643,24.30007,0,0,0,-0.99997,0.00809
36.47,17.99043,24.32495,0,0,0,0.99774,0.06722
36.572,17.18484,24.45715,0,0,0,0.98842,0.15177
36.672,16.5225,24.70729,0,0,0,0.97679,0.21422
36.772,15.97928,25.01995,0,0,0,0.93925,0.34324
36.881,15.73919,25.24003,0,0,0,0.91248,0.40913
36.981,15.37884,25.73573,0,0,0,0.85394,0.52037
37.073,14.96125,26.52133,0,0,0,0.83765,0.54621
37.173,14.7062,27.12133,0,0,0,0.82425,0.56623
37.273,14.4884,27.72301,0,0,0,0.81147,0.5844
37.373,14.2826,28.3212,0,0,0,0.82285,0.56826
37.481,14.13477,28.70602,0,0,0,0.82724,0.56185
37.581,13.881,29.29164,0,0,0,0.84782,0.53028
37.68,13.40963,30.10429,0,0,0,0.88763,0.46056
37.78,13.00176,30.61147,0,0,0,0.92047,0.39082
37.881,12.77024,30.84121,0,0,0,0.93652,0.35061
37.981,12.21548,31.26453,0,0,0,0.95997,0.2801
38.081,11.6706,31.6032,0,0,0,0.9662,0.2578
38.18,10.87025,32.03273,0,0,0,0.97264,0.23233
38.28,10.31238,32.31367,0,0,0,0.9741,0.22611
38.38,9.7515,32.5828,0,0,0,0.97477,0.22323
38.48,9.18971,32.85739,0,0,0,0.97355,0.22848
38.58,8.63188,33.14677,0,0,0,0.97015,0.24252
38.681,8.35235,33.29654,0,0,0,0.9691,0.24665
38.781,7.76293,33.63087,0,0,0,0.96194,0.27328
38.881,7.21454,33.97908,0,0,0,0.9543,0.29884
38.981,6.68845,34.3477,0,0,0,0.9489,0.31559
39.08,5.9414,34.948,0,0,0,0.9377,0.34745
39.18,5.43212,35.39721,0,0,0,0.93516,0.35423
39.281,5.17389,35.62739,0,0,0,0.93245,0.36131
39.38,4.40213,36.34474,0,0,0,0.92635,0.37667
39.48,3.88512,36.84361,0,0,0,0.9284,0.37159
39.581,3.58836,37.12625,0,0,0,0.92872,0.37079
39.681,3.04771,37.64324,0,0,0,0.92462,0.38089
39.781,2.51447,38.16119,0,0,0,0.92758,0.37361
39.881,1.96148,38.68925,0,0,0,0.92654,0.3762
39.981,1.41448,39.2072,0,0,0,0.93217,0.36203
40.081,0.80056,39.75402,0,0,0,0.93693,0.34953
40.181,0.1823,40.28265,0,0,0,0.94407,0.32975
40.281,-0.44191,40.78072,0,0,0,0.94594,0.32434
40.381,-1.10471,41.28523,0,0,0,0.9492,0.31466
40.481,-1.79445,41.77251,0,0,0,0.95374,0.30063
40.581,-2.49763,42.25353,0,0,0,0.95687,0.29053
40.681,-3.21826,42.74222,0,0,0,0.96069,0.27761
40.781,-3.96501,43.21742,0,0,0,0.95852,0.28504
40.881,-4.71433,43.71198,0,0,0,0.95895,0.28357
40.981,-5.47789,44.20026,0,0,0,0.96072,0.27752
41.081,-6.25772,44.69089,0,0,0,0.96147,0.27491
41.181,-7.04319,45.19688,0,0,0,0.95912,0.28299
41.281,-7.84035,45.72334,0,0,0,0.95164,0.30723
41.381,-8.6215,46.27997,0,0,0,0.94829,0.31742
41.481,-9.38175,46.88258,0,0,0,0.94032,0.3403
41.581,-10.1336,47.52544,0,0,0,0.93571,0.35278
41.681,-10.88905,48.19951,0,0,0,0.9322,0.36194
41.781,-11.64309,48.88965,0,0,0,0.93006,0.36741
41.881,-12.39245,49.60697,0,0,0,0.9302,0.36706
41.981,-13.16874,50.33517,0,0,0,0.93118,0.36457
42.081,-13.95075,51.06871,0,0,0,0.93161,0.36346
42.181,-14.75736,51.79534,0,0,0,0.93186,0.36282
42.281,-15.57799,52.52466,0,0,0,0.93923,0.34328
42.381,-16.44395,53.2585,0,0,0,0.94191,0.33585
42.481,-17.37016,54.01456,0,0,0,0.9458,0.32474
42.581,-18.27398,54.70728,0,0,0,0.95306,0.30278
42.681,-19.21088,55.37978,0,0,0,0.95192,0.30636
42.781,-20.16374,56.04926,0,0,0,0.95515,0.29611
42.881,-21.14555,56.69706,0,0,0,0.95663,0.2913
42.981,-22.13639,57.35499,0,0,0,0.96011,0.27963
43.081,-23.14454,58.01043,0,0,0,0.95993,0.28022
43.181,-24.17629,58.65327,0,0,0,0.96343,0.26795
43.281,-25.22623,59.28924,0,0,0,0.96344,0.26793
43.381,-26.28032,59.89985,0,0,0,0.96817,0.25028
43.481,-27.34185,60.47632,0,0,0,0.9734,0.22911
43.581,-28.40452,61.00192,0,0,0,0.97441,0.22477
43.681,-29.44626,61.504,0,0,0,0.97685,0.21395
43.781,-30.47102,61.96437,0,0,0,0.98117,0.19315
43.881,-31.47742,62.35912,0,0,0,0.98844,0.15164
43.981,-32.48488,62.59324,0,0,0,0.99816,0.06071
44.081,-33.4706,62.68057,0,0,0,0.99988,0.01566
44.181,-34.35588,62.66893,0,0,0,-0.99925,0.03866
44.271,-35.35956,62.55606,0,0,0,-0.99449,0.10482
44.37,-36.17283,62.31459,0,0,0,-0.9801,0.19852
44.481,-36.64734,62.10148,0,0,0,-0.96788,0.2514
44.57,-37.519,61.51763,0,0,0,-0.93477,0.35526
44.67,-38.0311,60.99503,0,0,0,-0.90657,0.42206
44.77,-38.50432,60.37224,0,0,0,-0.87694,0.4806
44.872,-38.90618,59.7021,0,0,0,-0.85622,0.51662
44.981,-39.12403,59.26949,0,0,0,-0.84007,0.54248
45.07,-39.49898,58.32948,0,0,0,-0.81813,0.57504
45.171,-39.73682,57.6074,0,0,0,-0.80584,0.59213
