t,x,y,z,q0,q1,q2,q3
45.529,-35.08987,63.85919,0,0,0,-0.99399,0.1095
45.629,-35.71953,63.69514,0,0,0,-0.98795,0.1548
45.729,-36.71951,63.29932,0,0,0,-0.97238,0.2334
45.829,-37.44515,62.89537,0,0,0,-0.96041,0.27859
45.929,-37.94778,62.55227,0,0,0,-0.94753,0.31966
46.029,-38.56108,62.04628,0,0,0,-0.92956,0.36866
46.129,-39.11306,61.49355,0,0,0,-0.91525,0.40288
46.229,-39.62457,60.9049,0,0,0,-0.8987,0.43857
46.329,-40.07967,60.28168,0,0,0,-0.87544,0.48333
46.429,-40.45696,59.6158,0,0,0,-0.84636,0.53261
46.529,-40.76228,58.92626,0,0,0,-0.8245,0.56586
46.629,-40.99308,58.21384,0,0,0,-0.78686,0.61713
46.729,-41.13904,57.47827,0,0,0,-0.74332,0.66893
46.829,-41.19452,56.73343,0,0,0,-0.71555,0.69857
46.929,-41.17063,55.99001,0,0,0,-0.66902,0.74324
47.029,-41.06543,55.25068,0,0,0,-0.62846,0.77784
47.129,-40.83542,54.40491,0,0,0,-0.57393,0.8189
47.229,-40.62624,53.83911,0,0,0,-0.56535,0.82485
47.329,-40.33275,53.13178,0,0,0,-0.54181,0.8405
47.429,-40.00887,52.46937,0,0,0,-0.5174,0.85574
47.529,-39.65154,51.81884,0,0,0,-0.49646,0.86806
47.629,-39.20303,51.08255,0,0,0,-0.47251,0.88132
47.729,-38.77922,50.46008,0,0,0,-0.45417,0.89092
47.829,-38.38788,49.91306,0,0,0,-0.44976,0.89315
47.929,-37.91503,49.28804,0,0,0,-0.44543,0.89532
48.029,-37.42485,48.63913,0,0,0,-0.44233,0.89685
48.129,-36.87172,47.92725,0,0,0,-0.43968,0.89816
48.229,-36.42579,47.34586,0,0,0,-0.44254,0.89675
48.329,-35.91187,46.68243,0,0,0,-0.43082,0.90244
48.429,-35.37039,46.02284,0,0,0,-0.42686,0.90432
48.529,-34.81727,45.35496,0,0,0,-0.41865,0.90815
48.629,-34.24641,44.68128,0,0,0,-0.40611,0.91382
48.729,-33.64455,44.01799,0,0,0,-0.39375,0.91922
48.829,-33.00163,43.37485,0,0,0,-0.37397,0.92744
48.929,-32.24715,42.66687,0,0,0,-0.34628,0.93813
49.029,-31.59893,42.12415,0,0,0,-0.32871,0.94443
49.129,-30.84074,41.54905,0,0,0,-0.30953,0.95089
49.229,-29.99117,40.92729,0,0,0,-0.30748,0.95155
49.329,-29.27042,40.41,0,0,0,-0.30279,0.95306
49.429,-28.45989,39.86177,0,0,0,-0.28258,0.95924
49.529,-27.62255,39.34855,0,0,0,-0.25913,0.96584
49.629,-26.69152,38.82272,0,0,0,-0.24961,0.96835
49.729,-25.82781,38.33365,0,0,0,-0.25892,0.9659
49.829,-25.06302,37.88475,0,0,0,-0.26639,0.96387
49.929,-24.22121,37.36638,0,0,0,-0.28324,0.95905
50.029,-23.31165,36.75537,0,0,0,-0.30966,0.95085
50.129,-22.50995,36.16691,0,0,0,-0.33877,0.94087
50.229,-21.74125,35.51187,0,0,0,-0.36711,0.93018
50.329,-21.06536,34.87129,0,0,0,-0.38893,0.92127
50.429,-20.35993,34.11993,0,0,0,-0.407,0.91343
50.529,-19.7137,33.34872,0,0,0,-0.4701,0.88261
50.629,-19.28995,32.55756,0,0,0,-0.56656,0.82402
50.729,-19.05474,31.77338,0,0,0,-0.65513,0.75552
50.829,-18.96468,30.98766,0,0,0,-0.68402,0.72946
50.929,-18.91741,30.1994,0,0,0,-0.68926,0.72451
51.029,-18.8709,29.42838,0,0,0,-0.68109,0.7322
51.129,-18.81104,28.66762,0,0,0,-0.67427,0.73849
51.229,-18.72792,27.92024,0,0,0,-0.65736,0.75358
51.329,-18.61524,27.17599,0,0,0,-0.64105,0.7675
51.429,-18.48371,26.44264,0,0,0,-0.63214,0.77486
51.529,-18.32295,25.66881,0,0,0,-0.62767,0.77848
51.629,-18.21189,25.15558,0,0,0,-0.62605,0.77978
51.729,-18.05011,24.4491,0,0,0,-0.62028,0.78438
51.829,-17.86817,23.70995,0,0,0,-0.61335,0.78981
51.929,-17.61575,22.71592,0,0,0,-0.62094,0.78386
52.029,-17.5013,22.20704,0,0,0,-0.62425,0.78123
52.126,-17.2521,21.10102,0,0,0,-0.62373,0.78164
52.229,-17.15369,20.65177,0,0,0,-0.63288,0.77425
52.326,-16.91036,19.50544,0,0,0,-0.62314,0.78211
52.429,-16.80582,19.0317,0,0,0,-0.63204,0.77493
52.529,-16.64359,18.20991,0,0,0,-0.63056,0.77614
52.629,-16.46916,17.35136,0,0,0,-0.63849,0.76963
52.729,-16.30504,16.51051,0,0,0,-0.63415,0.77321
52.829,-16.12405,15.64083,0,0,0,-0.62944,0.77705
52.929,-15.87573,14.46214,0,0,0,-0.62374,0.78163
53.029,-15.72991,13.86048,0,0,0,-0.61773,0.78639
53.129,-15.48229,12.94627,0,0,0,-0.59932,0.80051
53.229,-15.14297,11.80664,0,0,0,-0.58877,0.8083
53.329,-14.7952,10.81129,0,0,0,-0.56612,0.82432
53.429,-14.54632,10.15985,0,0,0,-0.56627,0.82422
53.529,-14.04213,8.94724,0,0,0,-0.53905,0.84227
53.629,-13.59396,8.02398,0,0,0,-0.52372,0.85189
53.729,-13.25655,7.3903,0,0,0,-0.50654,0.86221
53.829,-12.72842,6.5035,0,0,0,-0.47945,0.87757
53.929,-11.99686,5.43174,0,0,0,-0.44718,0.89445
54.029,-11.36862,4.66248,0,0,0,-0.42058,0.90725
54.129,-10.91141,4.15979,0,0,0,-0.39283,0.91961
54.229,-10.23364,3.49584,0,0,0,-0.36124,0.93247
54.329,-9.53832,2.88916,0,0,0,-0.33013,0.94394
54.429,-8.59899,2.20338,0,0,0,-0.28005,0.95999
54.529,-8.055,1.856,0,0,0,-0.25843,0.96603
54.629,-7.29176,1.43993,0,0,0,-0.23008,0.97317
54.729,-6.51409,1.0864,0,0,0,-0.17787,0.98405
54.829,-5.70762,0.82612,0,0,0,-0.11723,0.99311
54.929,-4.8907,0.65887,0,0,0,-0.06769,0.99771
55.029,-3.84427,0.58003,0,0,0,0.01023,0.99995
55.129,-3.03578,0.60895,0,0,0,0.04422,0.99902
55.229,-2.23497,0.69997,0,0,0,0.06698,0.99775
55.329,-1.43565,0.8127,0,0,0,0.07016,0.99754
55.429,-0.8518,0.89495,0,0,0,0.07263,0.99736
