t,x,y,z,q0,q1,q2,q3
59.154,3.14199,0.09079,0.0,0.0,0.0,-0.07163,0.99743
59.254,4.03546,-0.05508,0.0,0.0,0.0,-0.07299,0.99733
59.354,4.95773,-0.19408,0.0,0.0,0.0,-0.07945,0.99684
59.454,5.87977,-0.33372,0.0,0.0,0.0,-0.08187,0.99664
59.554,6.81007,-0.47221,0.0,0.0,0.0,-0.07522,0.99717
59.654,7.74824,-0.60937,0.0,0.0,0.0,-0.06544,0.99786
59.754,8.37376,-0.69771,0.0,0.0,0.0,-0.07577,0.99713
59.854,9.18866,-0.80152,0.0,0.0,0.0,-0.05897,0.99826
59.954,10.30543,-0.94334,0.0,0.0,0.0,-0.06774,0.9977
60.054,11.29082,-1.06361,0.0,0.0,0.0,-0.05754,0.99834
60.154,12.1499,-1.14613,0.0,0.0,0.0,-0.04604,0.99894
60.254,13.15988,-1.22534,0.0,0.0,0.0,-0.02965,0.99956
