t,x,y,z,q0,q1,q2,q3
8.4,3.63585,2.40195,0.0,0.0,0.0,-0.11939,0.99285
8.5,3.91932,2.33372,0.0,0.0,0.0,-0.12462,0.9922
8.6,4.21571,2.25582,0.0,0.0,0.0,-0.12494,0.99216
8.7,4.52399,2.18023,0.0,0.0,0.0,-0.11993,0.99278
8.8,4.84155,2.09814,0.0,0.0,0.0,-0.12967,0.99156
8.9,5.17126,2.01381,0.0,0.0,0.0,-0.1303,0.99147
9.0,5.51539,1.92509,0.0,0.0,0.0,-0.12105,0.99265
9.1,5.8636,1.83942,0.0,0.0,0.0,-0.12376,0.99231
9.2,6.22663,1.74738,0.0,0.0,0.0,-0.12986,0.99153
9.3,6.60014,1.64827,0.0,0.0,0.0,-0.12978,0.99154
9.4,6.98239,1.54555,0.0,0.0,0.0,-0.12793,0.99178
9.5,7.37731,1.43964,0.0,0.0,0.0,-0.13685,0.99059
9.6,7.78375,1.32589,0.0,0.0,0.0,-0.14718,0.98911
9.7,8.20645,1.20398,0.0,0.0,0.0,-0.14351,0.98965
9.8,8.63453,1.07795,0.0,0.0,0.0,-0.14522,0.9894
9.9,9.08323,0.94013,0.0,0.0,0.0,-0.14581,0.98931
10.0,9.54712,0.80321,0.0,0.0,0.0,-0.1479,0.989
10.1,10.02612,0.66056,0.0,0.0,0.0,-0.15385,0.98809
10.2,10.52307,0.51172,0.0,0.0,0.0,-0.1416,0.98992
10.3,11.04919,0.36162,0.0,0.0,0.0,-0.12621,0.992
10.4,11.56493,0.23472,0.0,0.0,0.0,-0.10786,0.99417
10.5,12.13447,0.11972,0.0,0.0,0.0,-0.09542,0.99544
10.6,12.70154,0.02408,0.0,0.0,0.0,-0.07394,0.99726
10.7,13.28371,-0.06456,0.0,0.0,0.0,-0.06764,0.99771
10.8,13.88355,-0.14139,0.0,0.0,0.0,-0.05437,0.99852
10.9,14.48928,-0.2092,0.0,0.0,0.0,-0.04938,0.99878
11.0,15.10625,-0.26559,0.0,0.0,0.0,-0.04368,0.99905
11.1,15.74003,-0.30999,0.0,0.0,0.0,-0.03711,0.99931
11.2,16.38739,-0.35272,0.0,0.0,0.0,-0.02504,0.99969
11.3,17.04511,-0.37781,0.0,0.0,0.0,-0.01586,0.99987
11.4,17.71518,-0.39515,0.0,0.0,0.0,-0.00632,0.99998
11.5,18.40028,-0.40191,0.0,0.0,0.0,-0.0002,1.0
11.6,19.09653,-0.39935,0.0,0.0,0.0,0.01225,0.99992
11.687,19.82897,-0.38093,0.0,0.0,0.0,0.01759,0.99985
11.787,20.55361,-0.35052,0.0,0.0,0.0,0.02388,0.99971
11.887,21.29181,-0.3045,0.0,0.0,0.0,0.038,0.99928
11.987,22.04348,-0.23933,0.0,0.0,0.0,0.04866,0.99882
12.087,22.80915,-0.15672,0.0,0.0,0.0,0.05675,0.99839
12.187,23.58882,-0.07643,0.0,0.0,0.0,0.05795,0.99832
12.287,24.38152,0.01223,0.0,0.0,0.0,0.06415,0.99794
12.387,25.18817,0.11168,0.0,0.0,0.0,0.06297,0.99802
12.487,26.0096,0.20963,0.0,0.0,0.0,0.0557,0.99845
12.587,26.8433,0.31259,0.0,0.0,0.0,0.0647,0.9979
12.687,27.68816,0.41887,0.0,0.0,0.0,0.05352,0.99857
12.787,28.54812,0.50855,0.0,0.0,0.0,0.05489,0.99849
12.887,29.42009,0.60062,0.0,0.0,0.0,0.05012,0.99874
12.987,30.30512,0.68039,0.0,0.0,0.0,0.03807,0.99928
13.087,31.20282,0.75077,0.0,0.0,0.0,0.03563,0.99937
13.187,32.11249,0.80281,0.0,0.0,0.0,0.0201,0.9998
13.288,33.04227,0.83467,0.0,0.0,0.0,0.01954,0.99981
13.388,33.9733,0.86407,0.0,0.0,0.0,0.00723,0.99997
13.488,34.91646,0.88104,0.0,0.0,0.0,0.00671,0.99998
13.59,35.88837,0.87911,0.0,0.0,0.0,0.00129,1.0
13.69,36.8514,0.88227,0.0,0.0,0.0,-0.00422,0.99999
13.79,37.82827,0.87346,0.0,0.0,0.0,-0.00879,0.99996
13.895,38.86499,0.86333,0.0,0.0,0.0,0.00102,1.0
13.997,39.88173,0.85437,0.0,0.0,0.0,-0.01271,0.99992
14.097,40.8889,0.82496,0.0,0.0,0.0,-0.02078,0.99978
14.197,41.90821,0.78809,0.0,0.0,0.0,-0.01658,0.99986
14.297,42.93864,0.7453,0.0,0.0,0.0,-0.01609,0.99987
14.397,43.98147,0.7016,0.0,0.0,0.0,-0.01566,0.99988
14.497,45.03532,0.65993,0.0,0.0,0.0,-0.02492,0.99969
14.597,46.09648,0.61328,0.0,0.0,0.0,-0.01778,0.99984
14.697,47.1725,0.5882,0.0,0.0,0.0,-0.01452,0.99989
14.797,48.25666,0.56148,0.0,0.0,0.0,-0.01705,0.99985
14.897,49.34839,0.53645,0.0,0.0,0.0,-0.00846,0.99996
14.997,50.44791,0.52037,0.0,0.0,0.0,-0.00417,0.99999
15.097,51.55822,0.51772,0.0,0.0,0.0,4e-05,1.0
15.197,52.67835,0.5257,0.0,0.0,0.0,-0.00062,1.0
15.297,53.80648,0.53828,0.0,0.0,0.0,0.00784,0.99997
15.397,54.94595,0.5609,0.0,0.0,0.0,0.01042,0.99995
15.497,56.09494,0.58678,0.0,0.0,0.0,0.0082,0.99997
15.598,57.26722,0.58951,0.0,0.0,0.0,0.00699,0.99998
15.698,58.44109,0.58657,0.0,0.0,0.0,-0.01465,0.99989
15.798,59.62581,0.55353,0.0,0.0,0.0,-0.01655,0.99986
15.898,60.82226,0.49961,0.0,0.0,0.0,-0.01738,0.99985
15.998,62.03057,0.45611,0.0,0.0,0.0,-0.01049,0.99994
16.098,63.24907,0.41801,0.0,0.0,0.0,-0.01411,0.9999
16.198,64.47681,0.37583,0.0,0.0,0.0,-0.01889,0.99982
16.298,65.71476,0.31925,0.0,0.0,0.0,-0.02062,0.99979
16.398,66.96265,0.27479,0.0,0.0,0.0,-0.01689,0.99986
16.498,68.22193,0.23759,0.0,0.0,0.0,-0.01917,0.99982
16.598,69.49,0.19178,0.0,0.0,0.0,-0.00967,0.99995
16.698,70.76863,0.1538,0.0,0.0,0.0,-0.0142,0.9999
16.799,72.06978,0.11355,0.0,0.0,0.0,-0.01766,0.99984
16.899,73.36589,0.06756,0.0,0.0,0.0,-0.02266,0.99974
16.999,74.66237,0.01097,0.0,0.0,0.0,-0.01809,0.99984
17.099,75.95609,-0.03447,0.0,0.0,0.0,-0.016,0.99987
17.2,76.60329,-0.05414,0.0,0.0,0.0,-0.01274,0.99992
17.3,77.92855,-0.0934,0.0,0.0,0.0,-0.01986,0.9998
17.4,79.29582,-0.13814,0.0,0.0,0.0,-0.00962,0.99995
17.5,80.60146,-0.16173,0.0,0.0,0.0,-0.01486,0.99989
17.6,81.77712,-0.18967,0.0,0.0,0.0,-0.00801,0.99997
17.7,83.21497,-0.20577,0.0,0.0,0.0,-0.00296,1.0
17.8,84.43428,-0.20529,0.0,0.0,0.0,0.00401,0.99999
17.9,85.83911,-0.16674,0.0,0.0,0.0,0.00365,0.99999
18.0,87.14967,-0.15128,0.0,0.0,0.0,0.02505,0.99969
18.1,88.45402,-0.07856,0.0,0.0,0.0,0.03658,0.99933
18.2,89.74998,0.01732,0.0,0.0,0.0,0.04646,0.99892
18.3,91.32952,0.18233,0.0,0.0,0.0,0.06398,0.99795
18.4,92.28023,0.30522,0.0,0.0,0.0,0.07766,0.99698
18.5,93.4953,0.50928,0.0,0.0,0.0,0.09229,0.99573
18.6,94.67256,0.75148,0.0,0.0,0.0,0.11525,0.99334
18.7,96.0429,1.12232,0.0,0.0,0.0,0.15057,0.9886
18.8,96.84004,1.38097,0.0,0.0,0.0,0.17366,0.98481
18.9,97.86031,1.84882,0.0,0.0,0.0,0.2921,0.95639
19.0,98.3709,2.20371,0.0,0.0,0.0,0.33457,0.94237
19.1,98.95034,2.9347,0.0,0.0,0.0,0.44209,0.89697
19.2,99.26285,3.35192,0.0,0.0,0.0,0.48102,0.87671
19.3,99.70137,4.02961,0.0,0.0,0.0,0.51495,0.85722
19.4,99.9978,4.73216,0.0,0.0,0.0,0.56746,0.8234
19.5,100.26447,5.47373,0.0,0.0,0.0,0.58506,0.81099
19.6,100.48338,6.19897,0.0,0.0,0.0,0.60895,0.79321
19.7,100.63675,6.9183,0.0,0.0,0.0,0.65375,0.75671
19.8,100.72053,7.64975,0.0,0.0,0.0,0.68395,0.72953
19.9,100.73448,8.34443,0.0,0.0,0.0,0.72583,0.68787
20.0,100.69754,9.04497,0.0,0.0,0.0,0.7332,0.68001
20.1,100.62658,9.73652,0.0,0.0,0.0,0.74587,0.6661
20.2,100.53902,10.42339,0.0,0.0,0.0,0.75696,0.65346
20.3,100.43649,11.11787,0.0,0.0,0.0,0.75591,0.65467
20.4,100.33464,11.80325,0.0,0.0,0.0,0.75897,0.65112
20.5,100.21201,12.49585,0.0,0.0,0.0,0.76905,0.63918
20.6,100.072,13.18783,0.0,0.0,0.0,0.77384,0.63338
20.7,99.93188,13.88839,0.0,0.0,0.0,0.76789,0.64058
20.8,99.80712,14.59489,0.0,0.0,0.0,0.76049,0.64935
20.9,99.70666,15.31446,0.0,0.0,0.0,0.7411,0.6714
21.0,99.63117,16.04881,0.0,0.0,0.0,0.73516,0.67789
21.1,99.58043,16.79342,0.0,0.0,0.0,0.72004,0.69393
21.2,99.5485,17.55118,0.0,0.0,0.0,0.7189,0.69511
21.3,99.53492,18.3211,0.0,0.0,0.0,0.71071,0.70348
21.4,99.54222,19.10191,0.0,0.0,0.0,0.69929,0.71484
21.5,99.56491,19.90812,0.0,0.0,0.0,0.68718,0.72648
21.6,99.61039,20.69456,0.0,0.0,0.0,0.68312,0.73031
21.7,99.66632,21.50819,0.0,0.0,0.0,0.68031,0.73293
21.8,99.73953,22.32945,0.0,0.0,0.0,0.66781,0.74433
21.9,99.8288,23.15933,0.0,0.0,0.0,0.66501,0.74684
22.0,99.92758,24.00115,0.0,0.0,0.0,0.66862,0.7436
22.1,100.03281,24.85243,0.0,0.0,0.0,0.65593,0.75482
22.2,100.13905,25.72534,0.0,0.0,0.0,0.65769,0.75329
22.3,100.23728,26.59583,0.0,0.0,0.0,0.6659,0.74604
22.4,100.33986,27.48707,0.0,0.0,0.0,0.66799,0.74417
22.5,100.43968,28.3902,0.0,0.0,0.0,0.6639,0.74782
22.6,100.54945,29.30556,0.0,0.0,0.0,0.6625,0.74906
22.7,100.66143,30.23236,0.0,0.0,0.0,0.66281,0.74879
22.8,100.7687,31.16936,0.0,0.0,0.0,0.67527,0.73757
22.9,100.85247,32.12407,0.0,0.0,0.0,0.67868,0.73443
23.0,100.91891,33.10884,0.0,0.0,0.0,0.68237,0.731
23.1,100.98944,34.06757,0.0,0.0,0.0,0.68234,0.73103
23.2,101.05061,35.05796,0.0,0.0,0.0,0.69174,0.72215
23.3,101.10044,36.08248,0.0,0.0,0.0,0.69365,0.72031
23.4,101.13583,37.09087,0.0,0.0,0.0,0.69827,0.71584
23.5,101.16875,38.11287,0.0,0.0,0.0,0.697,0.71707
23.6,101.20405,39.16,0.0,0.0,0.0,0.69707,0.717
23.7,101.23204,40.22133,0.0,0.0,0.0,0.6961,0.71795
23.8,101.27301,41.30675,0.0,0.0,0.0,0.69495,0.71906
23.9,101.2988,42.42147,0.0,0.0,0.0,0.70319,0.711
24.0,101.31435,43.51651,0.0,0.0,0.0,0.70237,0.71181
24.1,101.3141,44.63574,0.0,0.0,0.0,0.71461,0.69952
24.2,101.28832,45.769,0.0,0.0,0.0,0.7183,0.69573
24.3,101.23295,46.91757,0.0,0.0,0.0,0.7345,0.67861
24.4,101.14499,48.08825,0.0,0.0,0.0,0.7386,0.67414
24.5,101.02875,49.269,0.0,0.0,0.0,0.74864,0.66298
24.6,100.88541,50.44728,0.0,0.0,0.0,0.75254,0.65855
24.7,100.7142,51.63115,0.0,0.0,0.0,0.77136,0.63639
24.8,100.4927,52.79443,0.0,0.0,0.0,0.77256,0.63494
24.9,100.23421,53.93411,0.0,0.0,0.0,0.79368,0.60833
25.0,100.05096,54.63053,0.0,0.0,0.0,0.79081,0.61206
25.1,99.62064,56.13215,0.0,0.0,0.0,0.80787,0.58935
25.2,99.32793,56.98988,0.0,0.0,0.0,0.81909,0.57366
25.3,98.86536,58.14828,0.0,0.0,0.0,0.838,0.54566
25.4,98.41627,59.12048,0.0,0.0,0.0,0.85217,0.52326
25.5,97.94498,60.02376,0.0,0.0,0.0,0.86167,0.50747
25.6,97.45916,60.83508,0.0,0.0,0.0,0.90033,0.43521
25.7,97.28437,61.02671,0.0,0.0,0.0,0.95468,0.29762
25.8,96.50369,61.57682,0.0,0.0,0.0,0.94772,0.31911
25.9,95.89494,61.93781,0.0,0.0,0.0,0.98416,0.17729
26.0,95.17065,62.20501,0.0,0.0,0.0,0.9873,0.15885
26.1,94.48255,62.40025,0.0,0.0,0.0,0.99531,0.09678
26.2,93.76484,62.50741,0.0,0.0,0.0,0.99933,0.03659
26.3,93.07258,62.5354,0.0,0.0,0.0,-0.99998,0.00578
26.4,92.38678,62.52193,0.0,0.0,0.0,-0.99984,0.01777
26.5,91.71421,62.47683,0.0,0.0,0.0,-0.99881,0.04881
26.6,91.05308,62.40117,0.0,0.0,0.0,-0.99715,0.07541
26.7,90.39747,62.30017,0.0,0.0,0.0,-0.99507,0.09921
26.8,89.74557,62.17016,0.0,0.0,0.0,-0.99402,0.1092
26.9,89.09377,62.01119,0.0,0.0,0.0,-0.9905,0.13748
27.0,88.43703,61.82085,0.0,0.0,0.0,-0.9878,0.15572
27.1,87.79417,61.60528,0.0,0.0,0.0,-0.98308,0.18318
27.2,87.14633,61.35431,0.0,0.0,0.0,-0.9816,0.19093
27.3,86.49852,61.07118,0.0,0.0,0.0,-0.97626,0.21662
27.4,85.85478,60.75289,0.0,0.0,0.0,-0.96923,0.24616
27.5,85.22082,60.388,0.0,0.0,0.0,-0.96096,0.27669
27.6,84.59976,59.9722,0.0,0.0,0.0,-0.95253,0.30446
27.7,83.9881,59.51719,0.0,0.0,0.0,-0.93939,0.34284
27.8,83.39381,59.01271,0.0,0.0,0.0,-0.93357,0.35841
27.9,82.81936,58.46155,0.0,0.0,0.0,-0.91943,0.39326
28.0,82.27273,57.8581,0.0,0.0,0.0,-0.90702,0.42108
28.1,81.73626,57.19238,0.0,0.0,0.0,-0.89302,0.45001
28.2,81.23006,56.47989,0.0,0.0,0.0,-0.87775,0.47913
28.3,80.80118,55.78792,0.0,0.0,0.0,-0.86887,0.49505
28.4,80.37036,55.01928,0.0,0.0,0.0,-0.85276,0.5223
28.5,79.96773,54.2127,0.0,0.0,0.0,-0.84447,0.5356
28.6,79.60279,53.372,0.0,0.0,0.0,-0.83105,0.5562
28.7,79.24868,52.51325,0.0,0.0,0.0,-0.82816,0.56049
28.8,78.91099,51.63024,0.0,0.0,0.0,-0.8206,0.5715
28.9,78.59079,50.72392,0.0,0.0,0.0,-0.81872,0.57419
29.0,78.27532,49.80388,0.0,0.0,0.0,-0.81138,0.58452
29.1,77.95958,48.85335,0.0,0.0,0.0,-0.81269,0.5827
29.2,77.66083,47.9296,0.0,0.0,0.0,-0.80618,0.59167
29.3,77.36138,46.95736,0.0,0.0,0.0,-0.80727,0.59019
29.4,77.07933,46.01086,0.0,0.0,0.0,-0.80014,0.59982
29.5,76.79204,45.03363,0.0,0.0,0.0,-0.8057,0.59233
29.6,76.49163,43.98712,0.0,0.0,0.0,-0.79527,0.60625
29.7,76.25162,43.10261,0.0,0.0,0.0,-0.79329,0.60884
29.8,75.9752,42.04546,0.0,0.0,0.0,-0.78603,0.61819
29.9,75.73742,41.08626,0.0,0.0,0.0,-0.78291,0.62214
30.0,75.51367,40.11647,0.0,0.0,0.0,-0.77219,0.63539
30.1,75.35159,39.15127,0.0,0.0,0.0,-0.7454,0.66662
30.2,75.30577,38.22145,0.0,0.0,0.0,-0.69691,0.71716
30.3,75.3815,37.30404,0.0,0.0,0.0,-0.63777,0.77022
30.4,75.58958,36.42056,0.0,0.0,0.0,-0.58559,0.81061
30.5,75.89152,35.60965,0.0,0.0,0.0,-0.54371,0.83928
30.6,76.26175,34.83791,0.0,0.0,0.0,-0.51601,0.85658
30.7,76.64997,34.11115,0.0,0.0,0.0,-0.52464,0.85133
30.8,77.02643,33.37201,0.0,0.0,0.0,-0.5208,0.85368
30.9,77.39177,32.63643,0.0,0.0,0.0,-0.54442,0.83882
31.0,77.71516,31.89337,0.0,0.0,0.0,-0.56313,0.82637
31.1,78.00181,31.12151,0.0,0.0,0.0,-0.58133,0.81367
31.2,78.24347,30.33235,0.0,0.0,0.0,-0.60231,0.79826
31.3,78.45173,29.50249,0.0,0.0,0.0,-0.62759,0.77854
31.4,78.60497,28.68673,0.0,0.0,0.0,-0.65416,0.75636
31.5,78.70824,27.83776,0.0,0.0,0.0,-0.67579,0.7371
31.6,78.75801,27.01091,0.0,0.0,0.0,-0.70205,0.71213
31.7,78.75248,26.18451,0.0,0.0,0.0,-0.71671,0.69737
31.8,78.71829,25.3529,0.0,0.0,0.0,-0.73652,0.67642
31.9,78.62311,24.51537,0.0,0.0,0.0,-0.76391,0.64532
32.0,78.46157,23.68232,0.0,0.0,0.0,-0.77626,0.63042
32.1,78.25785,22.84033,0.0,0.0,0.0,-0.79371,0.6083
32.2,78.00793,21.99775,0.0,0.0,0.0,-0.81519,0.57919
32.3,77.70311,21.16002,0.0,0.0,0.0,-0.83201,0.55476
32.4,77.34108,20.33181,0.0,0.0,0.0,-0.85002,0.52675
32.5,76.91449,19.53274,0.0,0.0,0.0,-0.87051,0.49216
32.6,76.42314,18.77774,0.0,0.0,0.0,-0.8952,0.44567
32.687,75.85849,18.09145,0.0,0.0,0.0,-0.91463,0.4043
32.787,75.25227,17.47702,0.0,0.0,0.0,-0.93183,0.36289
32.888,74.60002,16.92445,0.0,0.0,0.0,-0.95103,0.3091
32.997,73.8477,16.40973,0.0,0.0,0.0,-0.96618,0.25786
33.097,73.12949,16.03372,0.0,0.0,0.0,-0.97683,0.214
33.197,72.40757,15.7347,0.0,0.0,0.0,-0.98718,0.15963
33.297,71.6986,15.56343,0.0,0.0,0.0,-0.99828,0.05867
33.397,70.99192,15.51311,0.0,0.0,0.0,0.99983,0.01846
33.497,70.32845,15.56555,0.0,0.0,0.0,0.99501,0.09975
33.598,69.712,15.71476,0.0,0.0,0.0,0.98775,0.15602
33.698,69.11738,15.93839,0.0,0.0,0.0,0.976,0.21776
33.798,68.59528,16.23668,0.0,0.0,0.0,0.95414,0.29938
33.898,68.13251,16.59469,0.0,0.0,0.0,0.93122,0.36447
33.998,67.7275,17.00549,0.0,0.0,0.0,0.90623,0.42278
34.1,67.54747,17.22693,0.0,0.0,0.0,0.8928,0.45045
34.2,67.21963,17.7123,0.0,0.0,0.0,0.86209,0.50676
34.3,66.96895,18.20996,0.0,0.0,0.0,0.83077,0.55662
34.4,66.7779,18.72381,0.0,0.0,0.0,0.79805,0.6026
34.5,66.62909,19.26277,0.0,0.0,0.0,0.78282,0.62225
34.6,66.52098,19.81063,0.0,0.0,0.0,0.7531,0.65791
34.7,66.45418,20.37071,0.0,0.0,0.0,0.73196,0.68134
34.8,66.43217,20.93245,0.0,0.0,0.0,0.70393,0.71027
34.9,66.44694,21.49848,0.0,0.0,0.0,0.68171,0.73162
35.0,66.49193,22.0751,0.0,0.0,0.0,0.66153,0.74992
35.1,66.56339,22.64875,0.0,0.0,0.0,0.66483,0.74699
35.2,66.63019,23.23096,0.0,0.0,0.0,0.67297,0.73967
35.3,66.68638,23.82685,0.0,0.0,0.0,0.67136,0.74113
35.4,66.73693,24.428,0.0,0.0,0.0,0.68632,0.7273
35.5,66.76986,25.18991,0.0,0.0,0.0,0.69526,0.71876
35.6,66.77733,25.80935,0.0,0.0,0.0,0.7138,0.70035
35.7,66.76206,26.44969,0.0,0.0,0.0,0.72382,0.68999
35.8,66.73235,27.08803,0.0,0.0,0.0,0.73131,0.68205
35.9,66.68105,27.74284,0.0,0.0,0.0,0.74105,0.67145
36.0,66.61034,28.41037,0.0,0.0,0.0,0.74243,0.66993
36.1,66.51852,29.08488,0.0,0.0,0.0,0.75419,0.65666
36.2,66.40991,29.76415,0.0,0.0,0.0,0.76638,0.64239
36.3,66.27936,30.46316,0.0,0.0,0.0,0.77332,0.63401
36.4,66.13512,31.16775,0.0,0.0,0.0,0.77613,0.63058
36.5,65.99023,31.88846,0.0,0.0,0.0,0.77093,0.63692
36.6,65.84586,32.65434,0.0,0.0,0.0,0.76618,0.64263
36.7,65.71598,33.37543,0.0,0.0,0.0,0.76263,0.64683
36.8,65.58181,34.14621,0.0,0.0,0.0,0.76845,0.63991
36.888,65.423,34.97593,0.0,0.0,0.0,0.77051,0.63743
37.0,65.27966,35.69939,0.0,0.0,0.0,0.77911,0.62689
37.1,65.09913,36.50444,0.0,0.0,0.0,0.78238,0.6228
37.2,64.91546,37.30897,0.0,0.0,0.0,0.78314,0.62184
37.3,64.71508,38.13636,0.0,0.0,0.0,0.79182,0.61075
37.4,64.48262,39.01027,0.0,0.0,0.0,0.79808,0.60255
37.5,64.23708,39.87388,0.0,0.0,0.0,0.79756,0.60324
37.6,63.98675,40.74462,0.0,0.0,0.0,0.80098,0.59869
37.7,63.72819,41.63022,0.0,0.0,0.0,0.8014,0.59813
37.8,63.45102,42.52669,0.0,0.0,0.0,0.80719,0.59029
37.9,63.17262,43.44193,0.0,0.0,0.0,0.80701,0.59054
38.0,62.86817,44.37851,0.0,0.0,0.0,0.81593,0.57816
38.1,62.54094,45.31599,0.0,0.0,0.0,0.81939,0.57324
38.2,62.18544,46.26282,0.0,0.0,0.0,0.82079,0.57122
38.3,61.80165,47.21476,0.0,0.0,0.0,0.83769,0.54615
38.4,61.3779,48.1713,0.0,0.0,0.0,0.84462,0.53537
38.488,60.91224,49.15162,0.0,0.0,0.0,0.85314,0.52168
38.588,60.40728,50.1053,0.0,0.0,0.0,0.86351,0.50433
38.689,59.85801,51.06355,0.0,0.0,0.0,0.87251,0.4886
38.789,59.25334,51.99599,0.0,0.0,0.0,0.88892,0.45806
38.889,58.60237,52.91417,0.0,0.0,0.0,0.89266,0.45074
38.989,57.91144,53.81028,0.0,0.0,0.0,0.90189,0.43196
39.089,57.18468,54.66711,0.0,0.0,0.0,0.91609,0.40097
39.189,56.43901,55.4402,0.0,0.0,0.0,0.93999,0.34121
39.289,55.6731,55.94119,0.0,0.0,0.0,0.98095,0.19426
39.389,54.90098,56.18577,0.0,0.0,0.0,0.99393,0.11005
39.489,54.15403,56.34433,0.0,0.0,0.0,0.99662,0.08211
39.591,53.37125,56.47385,0.0,0.0,0.0,0.9974,0.07209
39.691,52.67997,56.54279,0.0,0.0,0.0,0.99992,0.01251
39.791,51.95175,56.54113,0.0,0.0,0.0,-0.99844,0.05581
39.891,51.25238,56.4103,0.0,0.0,0.0,-0.98716,0.15972
39.991,50.62339,56.14044,0.0,0.0,0.0,-0.96382,0.26656
40.093,50.20552,55.8445,0.0,0.0,0.0,-0.93484,0.35506
40.193,49.73979,55.38473,0.0,0.0,0.0,-0.89908,0.43778
40.293,49.38236,54.90275,0.0,0.0,0.0,-0.87094,0.49139
40.393,49.09759,54.37733,0.0,0.0,0.0,-0.83369,0.55223
40.493,48.86354,53.83412,0.0,0.0,0.0,-0.83765,0.54621
40.593,48.63194,53.28859,0.0,0.0,0.0,-0.83395,0.55184
40.693,48.4066,52.73694,0.0,0.0,0.0,-0.83122,0.55594
40.794,48.1674,52.18058,0.0,0.0,0.0,-0.84064,0.54159
40.894,47.91157,51.63248,0.0,0.0,0.0,-0.85202,0.52352
40.994,47.61984,51.09713,0.0,0.0,0.0,-0.86506,0.50166
41.094,47.2966,50.57023,0.0,0.0,0.0,-0.88099,0.47313
41.194,46.93542,50.05406,0.0,0.0,0.0,-0.90308,0.42947
41.294,46.52606,49.56171,0.0,0.0,0.0,-0.90738,0.42031
41.394,46.0896,49.07415,0.0,0.0,0.0,-0.91951,0.39306
41.496,45.61113,48.58569,0.0,0.0,0.0,-0.92373,0.38305
41.596,45.12851,48.10329,0.0,0.0,0.0,-0.92095,0.38968
41.697,44.63681,47.59118,0.0,0.0,0.0,-0.9161,0.40094
41.797,44.14729,47.06348,0.0,0.0,0.0,-0.91342,0.40701
41.897,43.65757,46.51976,0.0,0.0,0.0,-0.91261,0.40883
42.0,43.40306,46.23706,0.0,0.0,0.0,-0.91631,0.40047
42.1,42.88218,45.6564,0.0,0.0,0.0,-0.90928,0.41618
42.2,42.37683,45.06891,0.0,0.0,0.0,-0.90799,0.41899
42.3,41.87126,44.4631,0.0,0.0,0.0,-0.90623,0.42277
42.4,41.34979,43.84268,0.0,0.0,0.0,-0.90443,0.42662
