t,x,y,z,q0,q1,q2,q3
43.163,11.95257,29.92147,0.08235,-0.00196,0.00113,0.86139,0.50794
43.263,11.67867,30.43164,0.08235,-0.00199,0.00119,0.85474,0.51905
43.36,11.43957,30.90626,0.08235,-0.002,0.00122,0.84827,0.52955
43.46,11.23146,31.34355,0.08236,-0.00192,0.0012,0.84277,0.53827
43.563,11.05048,31.74211,0.08235,-0.00205,0.00133,0.83795,0.54574
43.66,10.83841,32.23605,0.08235,-0.00204,0.00134,0.83202,0.55474
43.76,10.65421,32.6908,0.08235,-0.00206,0.00138,0.82671,0.56263
43.863,10.52953,33.01175,0.08235,-0.0019,0.00129,0.82303,0.568
43.963,10.32566,33.56742,0.08235,-0.00189,0.00132,0.8167,0.57706
44.06,10.14922,34.08207,0.08236,-0.0019,0.00136,0.81091,0.58517
44.163,10.01192,34.50635,0.08235,-0.00198,0.00145,0.80583,0.59214
44.263,9.86545,34.98066,0.08218,-0.00193,0.00137,0.8056,0.59245
44.36,9.70304,35.50282,0.08226,-0.00188,0.00148,0.80639,0.59138
44.463,9.56765,35.92938,0.08232,-0.00363,0.00266,0.80701,0.59052
44.563,9.44479,36.30888,0.08233,-0.00179,0.00136,0.81101,0.58503
44.66,9.23139,36.91962,0.08232,-0.00205,0.00148,0.81997,0.5724
44.763,9.07235,37.33578,0.08239,-0.00191,0.0013,0.83137,0.55572
44.86,8.85584,37.80432,0.08236,-0.00225,0.00141,0.8588,0.5123
44.963,8.65278,38.14176,0.08236,-0.00378,0.00203,0.8849,0.46577
45.063,8.40473,38.46973,0.08239,-0.00272,0.00135,0.90562,0.42408
45.16,8.11529,38.78694,0.08238,-0.00302,0.0013,0.92432,0.3816
45.263,7.87009,39.01577,0.08218,-0.00362,0.00148,0.93604,0.35187
45.36,7.5658,39.27024,0.08221,-0.00305,0.00099,0.94396,0.33006
45.46,7.28599,39.48535,0.08231,-0.00324,0.00107,0.9498,0.31283
45.563,7.08675,39.62858,0.08222,-0.00147,0.00046,0.95504,0.29646
45.66,6.70779,39.87528,0.08233,-0.00195,0.0006,0.96174,0.27397
45.763,6.4385,40.03863,0.08232,-0.00232,0.00067,0.96488,0.26269
45.863,6.19295,40.18041,0.08232,-0.00288,0.00075,0.96709,0.25441
45.96,5.78312,40.4032,0.08234,-0.00277,0.00068,0.97111,0.23861
46.063,5.49582,40.54843,0.08236,-0.00293,0.00074,0.97595,0.21797
46.16,5.14426,40.69676,0.08239,-0.00295,0.00057,0.98358,0.18044
46.263,4.85666,40.798,0.08236,-0.00282,0.00044,0.98767,0.1565
46.363,4.53344,40.89898,0.08227,-0.00378,0.00061,0.9893,0.14583
46.463,4.19665,40.99826,0.08221,-0.00332,0.00036,0.99018,0.13973
46.56,3.80305,41.1107,0.08223,-0.00276,0.00045,0.99055,0.1371
46.66,3.42704,41.21471,0.08235,-0.00183,0.00026,0.99129,0.13171
46.76,3.03489,41.31869,0.08231,-0.00136,0.00011,0.99193,0.1268
46.863,2.67169,41.41184,0.08222,-0.00246,0.00041,0.99244,0.12272
46.96,2.21361,41.5248,0.08227,-0.00243,0.00035,0.99297,0.1183
47.063,1.91621,41.59588,0.08229,-0.00197,0.00029,0.99331,0.11546
47.16,1.35664,41.72383,0.08233,-0.00352,0.00037,0.99442,0.10545
47.263,0.98517,41.79716,0.08226,-0.00203,0.00021,0.99626,0.08643
47.36,0.56208,41.86351,0.08227,-0.00189,0.00023,0.99746,0.07118
47.463,0.22633,41.90982,0.08227,-0.00294,0.00025,0.99783,0.06582
47.563,-0.06851,41.9481,0.08233,-0.00291,0.0002,0.998,0.06316
47.663,-0.50574,42.00075,0.0823,-0.00272,0.00017,0.99838,0.05691
47.763,-0.79424,42.03268,0.08222,-0.00199,0.00012,0.99859,0.0531
47.86,-1.25778,42.07933,0.08221,-0.00234,0.0001,0.9989,0.04682
47.963,-1.57598,42.10795,0.08216,-0.00215,9e-05,0.99911,0.04215
48.06,-1.96208,42.13844,0.08222,-0.00226,6e-05,0.99934,0.03626
48.163,-2.27624,42.15978,0.08233,-0.00282,7e-05,0.99951,0.03108
48.263,-2.55577,42.17583,0.08228,-0.00224,0.00012,0.99964,0.02655
48.36,-3.02677,42.19677,0.08232,-0.00232,3e-05,0.99984,0.01771
48.463,-3.37076,42.20673,0.08226,-0.00191,-8e-05,0.99994,0.01087
48.563,-3.68855,42.21175,0.08226,-0.00217,0.0001,0.99999,0.00433
48.663,-4.18318,42.21111,0.08232,0.00236,2e-05,-0.99998,0.00626
48.76,-4.65303,42.20027,0.0823,0.00234,1e-05,-0.99986,0.01674
48.86,-5.09103,42.18114,0.08227,0.00256,-1e-05,-0.99963,0.02699
48.963,-5.49234,42.15583,0.08221,0.00212,6e-05,-0.99932,0.03687
49.063,-5.9452,42.11709,0.08228,0.00197,0.00011,-0.9988,0.04894
49.16,-6.45001,42.06078,0.08231,0.00214,8e-05,-0.99803,0.06273
49.263,-6.86672,42.00345,0.08236,0.00253,0.00019,-0.9972,0.07475
49.363,-7.2393,41.94304,0.08236,0.00261,0.00022,-0.9963,0.08595
49.46,-7.84724,41.82459,0.08235,0.00255,0.00027,-0.9944,0.10566
49.563,-8.17507,41.75097,0.08237,0.00232,0.00027,-0.99316,0.11672
49.663,-8.73653,41.60619,0.08234,0.0023,0.0003,-0.99086,0.13491
49.763,-9.20313,41.46955,0.08228,0.00222,0.00026,-0.98881,0.14915
49.86,-9.71439,41.30338,0.08227,0.00232,0.00032,-0.9865,0.16377
49.963,-10.13009,41.15563,0.08218,0.00462,0.00068,-0.98427,0.17663
50.06,-10.63552,40.9602,0.08212,0.00386,0.00069,-0.98167,0.19055
50.16,-11.09103,40.7696,0.08234,0.00346,0.00071,-0.97884,0.2046
50.263,-11.49697,40.58605,0.08238,0.00198,0.00042,-0.97588,0.21829
50.36,-11.98578,40.34439,0.08236,0.00208,0.00051,-0.9717,0.2362
50.46,-12.42328,40.10971,0.08235,0.00264,0.00064,-0.96769,0.25214
50.56,-12.85308,39.85929,0.08231,0.00274,0.00067,-0.96348,0.26778
50.663,-13.2321,39.6274,0.0823,0.0055,0.00148,-0.95395,0.29992
50.763,-13.52504,39.39536,0.08238,0.00138,0.00055,-0.93476,0.35528
50.86,-13.92019,38.99513,0.08235,0.0026,0.0011,-0.90956,0.41556
50.963,-14.14673,38.71378,0.08224,0.00349,0.00166,-0.89224,0.45155
51.06,-14.37728,38.37149,0.08217,0.00289,0.00167,-0.87302,0.48767
51.163,-14.53793,38.09503,0.08228,0.00398,0.00235,-0.85902,0.51192
51.263,-14.68973,37.79306,0.08223,0.00183,0.0011,-0.84442,0.53567
51.36,-14.82959,37.46994,0.08224,0.00399,0.00284,-0.82408,0.56646
51.463,-14.92061,37.20843,0.08228,0.00363,0.00267,-0.80414,0.59442
51.563,-14.98475,36.97826,0.08225,0.00277,0.00231,-0.7882,0.61541
51.663,-15.05808,36.63907,0.08229,0.0024,0.00207,-0.76894,0.63931
51.763,-15.10393,36.36271,0.08228,0.00215,0.00189,-0.75732,0.65304
51.86,-15.14295,36.06546,0.08229,0.00187,0.00176,-0.74563,0.66636
51.963,-15.16662,35.82653,0.08226,0.00209,0.00181,-0.73549,0.67753
52.063,-15.17926,35.61753,0.08222,0.00313,0.00313,-0.71918,0.69481
52.16,-15.17823,35.28165,0.08231,0.00205,0.00221,-0.69463,0.71937
52.263,-15.16637,35.05248,0.08224,0.00268,0.00276,-0.6812,0.73209
52.36,-15.1396,34.77564,0.08233,0.00219,0.00241,-0.66479,0.74702
52.463,-15.10866,34.5527,0.08226,0.0032,0.00369,-0.64508,0.7641
52.563,-15.05847,34.30765,0.08219,0.00241,0.00315,-0.61989,0.78468
52.66,-14.98653,34.03928,0.08224,0.00188,0.00238,-0.5984,0.80119
52.763,-14.91587,33.82108,0.08232,0.00114,0.00153,-0.5777,0.81625
52.863,-14.84289,33.6259,0.08231,0.00147,0.00216,-0.56612,0.82432
52.963,-14.71862,33.31919,0.08227,0.00148,0.00234,-0.55119,0.83438
53.06,-14.58213,33.01133,0.08228,0.00142,0.00234,-0.54102,0.841
53.16,-14.43899,32.70755,0.08221,0.00174,0.00293,-0.53151,0.84705
53.263,-14.29495,32.41729,0.08231,0.00122,0.00191,-0.52277,0.85247
53.363,-14.15472,32.14864,0.08231,0.0008,0.00147,-0.51424,0.85765
53.463,-13.92319,31.73209,0.08227,0.00088,0.00147,-0.49947,0.86633
53.563,-13.70992,31.37692,0.08232,0.00136,0.00244,-0.48524,0.87437
53.66,-13.45288,30.98151,0.08229,0.00132,0.00243,-0.46892,0.88323
53.763,-13.22671,30.65664,0.08235,0.00116,0.00227,-0.45601,0.88997
53.863,-13.01367,30.36872,0.08225,0.00175,0.0036,-0.44343,0.8963
53.96,-12.64346,29.90467,0.08209,0.00157,0.00341,-0.42372,0.90579
54.06,-12.34002,29.55306,0.08228,0.00116,0.00259,-0.4076,0.91316
54.16,-12.01984,29.2083,0.08229,0.00092,0.00213,-0.39262,0.9197
54.263,-11.78832,28.97083,0.08217,0.00121,0.00285,-0.38224,0.92406
54.36,-11.34,28.53978,0.08211,0.00084,0.00217,-0.36531,0.93088
54.463,-11.01934,28.2486,0.0823,0.00094,0.00258,-0.35448,0.93506
54.563,-10.72763,27.99408,0.08234,0.00066,0.0019,-0.34866,0.93725
54.663,-10.28632,27.61244,0.08238,0.00073,0.00198,-0.34957,0.93691
54.76,-9.87996,27.26105,0.08224,0.00074,0.00205,-0.34832,0.93737
54.863,-9.54737,26.97199,0.08233,0.00089,0.00244,-0.35574,0.93458
54.96,-9.14811,26.6071,0.08234,0.00091,0.00239,-0.36776,0.92992
55.063,-8.82879,26.2988,0.08234,0.00092,0.00226,-0.38279,0.92383
55.16,-8.45131,25.90667,0.08233,0.00094,0.00217,-0.39988,0.91656
55.26,-8.11831,25.5387,0.08239,0.00091,0.00207,-0.41138,0.91146
55.363,-7.82909,25.21119,0.0823,0.00162,0.00332,-0.45789,0.889
55.46,-7.56287,24.79063,0.08232,0.00165,0.00291,-0.50604,0.86251
55.56,-7.37514,24.41281,0.08233,0.00178,0.00278,-0.546,0.83778
55.663,-7.2406,24.07896,0.08237,0.00151,0.00216,-0.58112,0.81382
55.76,-7.12599,23.68113,0.08238,0.00229,0.00286,-0.61897,0.78541
55.86,-7.05344,23.32979,0.08233,0.00291,0.00347,-0.64734,0.76219
55.963,-7.01344,23.02281,0.08233,0.00259,0.00288,-0.67374,0.73896
56.06,-6.99684,22.65995,0.08233,0.00251,0.00259,-0.70462,0.70957
56.163,-7.00324,22.37193,0.08239,0.0013,0.00125,-0.72788,0.6857
56.263,-7.03198,22.06343,0.08235,0.002,0.00177,-0.75224,0.65889
56.36,-7.08807,21.73758,0.08233,0.00223,0.00183,-0.77953,0.62635
56.463,-7.15285,21.48196,0.08229,0.00421,0.00316,-0.80145,0.59804
56.56,-7.2558,21.18114,0.08232,0.00356,0.00244,-0.82553,0.56434
56.66,-7.36939,20.91675,0.08235,0.00264,0.0017,-0.84402,0.5363
56.763,-7.48593,20.68341,0.08239,0.0012,0.00068,-0.85629,0.51649
56.86,-7.64454,20.3904,0.08217,0.00089,0.00049,-0.86273,0.50567
56.963,-7.78958,20.13646,0.08227,0.00293,0.00173,-0.86815,0.49629
57.063,-7.97249,19.83655,0.08227,0.00258,0.00142,-0.87495,0.4842
57.163,-8.1757,19.523,0.08226,0.00131,0.00072,-0.88177,0.47168
57.263,-8.35196,19.2651,0.08236,0.00135,0.00072,-0.8877,0.46043
57.36,-8.6654,18.8379,0.08238,0.00135,0.00067,-0.89688,0.44227
57.463,-8.90023,18.53931,0.0823,0.00272,0.00134,-0.90289,0.42986
57.563,-9.12241,18.27374,0.08233,0.00244,0.00116,-0.90853,0.41781
57.66,-9.50785,17.84472,0.08231,0.00291,0.0013,-0.91759,0.39752
57.763,-9.79085,17.55103,0.08237,0.00145,0.00063,-0.92339,0.38387
57.86,-10.1545,17.19837,0.08236,0.00159,0.00064,-0.9301,0.36731
57.963,-10.46443,16.91505,0.08235,0.00199,0.00076,-0.93453,0.35587
58.06,-10.85624,16.57366,0.08233,0.00228,0.00085,-0.93832,0.34576
58.16,-11.22272,16.26791,0.0823,0.00275,0.00099,-0.94218,0.3351
58.263,-11.56085,15.99774,0.0823,0.00225,0.00075,-0.94573,0.32494
58.36,-11.98529,15.6756,0.08221,0.00228,0.00078,-0.94933,0.31426
58.463,-12.33836,15.41562,0.08224,0.00156,0.00059,-0.95103,0.3091
58.563,-12.73504,15.1291,0.08219,0.00216,0.00063,-0.9514,0.30795
58.66,-13.17373,14.81273,0.08231,0.00218,0.00067,-0.95148,0.3077
58.763,-13.53367,14.55302,0.08231,0.00275,0.00086,-0.95157,0.30742
58.863,-13.85448,14.32105,0.08223,0.00174,0.00069,-0.95138,0.30802
58.96,-14.37665,13.94305,0.08225,0.00207,0.00078,-0.95124,0.30843
59.063,-14.73868,13.6803,0.08237,0.00204,0.00064,-0.95007,0.31204
59.163,-15.05635,13.44059,0.08227,0.00263,0.0009,-0.9465,0.32268
59.263,-15.52309,13.06722,0.08232,0.00265,0.00092,-0.94003,0.34107
59.36,-15.93653,12.70688,0.08225,0.00242,0.00084,-0.93256,0.361
59.46,-16.29897,12.36435,0.08225,0.00232,0.00086,-0.92546,0.37884
59.56,-16.6483,12.00851,0.08236,0.00216,0.00092,-0.91832,0.39583
59.66,-16.98505,11.64094,0.08233,0.00214,0.00094,-0.91284,0.40831
59.763,-17.28018,11.30439,0.08235,0.00265,0.00116,-0.90699,0.42115
59.863,-17.51929,11.00174,0.08237,0.00295,0.00148,-0.88956,0.45681
59.963,-17.80808,10.54546,0.08229,0.00345,0.00196,-0.86148,0.50777
60.063,-17.96188,10.24841,0.08233,0.00465,0.00292,-0.84653,0.53232
60.163,-18.14902,9.81573,0.08232,0.00392,0.00267,-0.82572,0.56406
60.26,-18.28482,9.43452,0.0823,0.00303,0.00215,-0.81011,0.58627
60.36,-18.38693,9.10013,0.08222,0.00185,0.00134,-0.79739,0.60345
60.463,-18.46193,8.81009,0.08215,0.00315,0.00259,-0.77977,0.62606
60.56,-18.52432,8.46551,0.08226,0.00306,0.00261,-0.7567,0.65376
60.663,-18.55891,8.19157,0.08232,0.00327,0.00292,-0.74271,0.6696
60.76,-18.58419,7.8669,0.0822,0.00223,0.00203,-0.7266,0.68705
60.86,-18.59421,7.5808,0.08234,0.00163,0.00154,-0.71307,0.70109
60.963,-18.59366,7.33017,0.08211,0.00307,0.00332,-0.69471,0.71927
61.06,-18.57201,7.03177,0.08226,0.00252,0.00291,-0.66987,0.74247
61.163,-18.54292,6.79293,0.0823,0.00256,0.00289,-0.65413,0.75637
61.263,-18.50794,6.58496,0.08232,0.00082,0.00111,-0.63801,0.77002
61.363,-18.44154,6.28032,0.08216,0.00076,0.0009,-0.61544,0.78818
61.46,-18.3645,6.00627,0.08229,0.00224,0.00309,-0.5921,0.80586
61.56,-18.27918,5.75619,0.0822,0.00243,0.00368,-0.56995,0.82167
61.663,-18.18832,5.52918,0.08232,0.00135,0.00214,-0.55487,0.83194
61.763,-18.09835,5.31853,0.08221,0.00094,0.00152,-0.54587,0.83787
61.863,-17.94437,4.98821,0.08233,0.00105,0.00163,-0.5291,0.84856
61.96,-17.78387,4.67756,0.08222,0.00098,0.00164,-0.51135,0.85937
62.06,-17.62189,4.39296,0.0822,0.00181,0.00345,-0.4928,0.87013
62.163,-17.46121,4.13644,0.08229,0.00126,0.00245,-0.4757,0.8796
62.26,-17.24361,3.81666,0.08223,0.00108,0.00233,-0.46104,0.88738
62.36,-17.02497,3.51489,0.0823,0.0013,0.00256,-0.44772,0.89417
62.46,-16.78509,3.20484,0.08207,0.00115,0.0025,-0.43388,0.90097
62.563,-16.55431,2.92264,0.0823,0.00125,0.00261,-0.42082,0.90714
62.663,-16.33508,2.6701,0.08231,0.00081,0.00179,-0.40911,0.91248
62.763,-15.98388,2.29138,0.0822,0.0007,0.00152,-0.39078,0.92048
62.86,-15.63901,1.9476,0.08218,0.00069,0.00178,-0.37374,0.92753
62.96,-15.30877,1.63953,0.08227,0.00086,0.00205,-0.35949,0.93315
63.063,-15.0,1.36604,0.08221,0.00105,0.00242,-0.34869,0.93723
63.16,-14.60808,1.03798,0.08222,0.00089,0.00239,-0.33534,0.94209
63.263,-14.27805,0.77432,0.0822,0.00062,0.00186,-0.32507,0.94569
63.363,-13.97786,0.54424,0.08226,0.00084,0.00223,-0.31655,0.94857
63.463,-13.5173,0.20677,0.0823,0.00086,0.00246,-0.30394,0.95269
63.563,-13.20656,-0.00831,0.08221,0.00079,0.00245,-0.29212,0.95638
63.66,-12.70076,-0.33549,0.08233,0.00094,0.00319,-0.26738,0.96359
63.763,-12.35271,-0.52952,0.08223,0.0005,0.00219,-0.23427,0.97217
63.86,-11.93401,-0.72872,0.08235,0.00067,0.00331,-0.20856,0.978
63.963,-11.5908,-0.8768,0.08221,0.00079,0.00466,-0.19414,0.98096
64.063,-11.27887,-1.00139,0.08227,0.00042,0.00203,-0.18237,0.98323
64.16,-10.75544,-1.1916,0.08227,0.00044,0.00282,-0.16589,0.98614
64.263,-10.3819,-1.31777,0.08226,0.00027,0.00132,-0.15815,0.98741
64.363,-10.04376,-1.42728,0.08231,0.00052,0.00322,-0.1541,0.98805
64.46,-9.48301,-1.60353,0.08216,0.00035,0.0023,-0.14842,0.98892
64.563,-9.08848,-1.72299,0.08225,0.00039,0.00287,-0.14395,0.98958
64.663,-8.73298,-1.82691,0.08236,0.00021,0.00166,-0.13956,0.99021
64.763,-8.19348,-1.97844,0.0823,0.00028,0.00158,-0.13308,0.9911
64.863,-7.8301,-2.07622,0.08221,0.00022,0.00265,-0.12884,0.99166
64.96,-7.23338,-2.23017,0.08228,0.00025,0.00236,-0.12262,0.99245
65.063,-6.81676,-2.3329,0.08225,0.00043,0.00295,-0.11816,0.99299
65.163,-6.44383,-2.42126,0.08233,0.00027,0.00199,-0.11411,0.99347
65.26,-5.83483,-2.55876,0.0823,0.00032,0.00248,-0.10715,0.99424
65.363,-5.42245,-2.64319,0.08235,0.00034,0.0033,-0.0825,0.99659
65.46,-4.95271,-2.69992,0.08238,0.00018,0.00385,-0.04398,0.99902
65.563,-4.59086,-2.72485,0.08238,5e-05,0.00292,-0.02842,0.99959
65.66,-4.15899,-2.74577,0.08231,1e-05,0.00303,-0.01729,0.99985
65.76,-3.75774,-2.75364,0.08226,-6e-05,0.00355,-0.00428,0.99998
65.863,-3.38586,-2.75404,0.08233,-1e-05,0.00297,0.00421,0.99999
65.96,-2.91717,-2.74617,0.08234,0.0,0.00221,0.01196,0.99993
66.063,-2.52462,-2.73409,0.08224,-1e-05,0.00107,0.0192,0.99982
66.163,-2.16999,-2.7183,0.08225,-2e-05,0.00327,0.02655,0.99964
66.263,-1.62827,-2.6825,0.08225,-4e-05,0.00323,0.03962,0.99921
66.36,-1.12369,-2.63569,0.08218,-3e-05,0.00277,0.05258,0.99861
66.463,-0.70683,-2.58695,0.08228,-6e-05,0.00224,0.06386,0.99796
66.563,-0.24031,-2.5205,0.08231,-8e-05,0.0017,0.07779,0.99697
66.66,0.27538,-2.43151,0.08235,-0.00017,0.00201,0.09347,0.99562
66.763,0.69806,-2.34613,0.08218,-0.00015,0.00251,0.107,0.99426
66.86,1.21449,-2.22366,0.08226,-0.00021,0.00245,0.12426,0.99225
66.963,1.63611,-2.1104,0.08235,-0.00038,0.00271,0.13871,0.99033
67.06,2.14919,-1.95318,0.08227,-0.00032,0.00252,0.15678,0.98763
67.163,2.56657,-1.81096,0.08228,-0.00026,0.00196,0.17158,0.98517
67.263,3.02751,-1.63908,0.08232,-0.00037,0.0022,0.18164,0.98336
67.36,3.53415,-1.44329,0.08236,-0.00051,0.00289,0.18383,0.98295
67.463,3.85691,-1.31769,0.08223,-0.00074,0.00452,0.18488,0.98275
67.563,4.41254,-1.10238,0.08218,-0.00073,0.00404,0.18212,0.98327
67.663,4.78462,-0.96043,0.08221,-0.00059,0.00336,0.18046,0.98358
67.76,5.39234,-0.73702,0.08222,-0.00103,0.00583,0.17002,0.98542
67.863,5.8168,-0.58998,0.0824,-0.00047,0.00284,0.1615,0.98687
67.963,6.1956,-0.46483,0.08236,-0.00052,0.00306,0.15533,0.98786
68.06,6.81591,-0.27283,0.08234,-0.00036,0.00227,0.14366,0.98962
68.163,7.24813,-0.14913,0.08231,-0.00056,0.00414,0.13257,0.99117
68.263,7.6354,-0.04682,0.08233,-0.00041,0.00302,0.12398,0.99228
68.363,8.21962,0.09468,0.08234,-0.00035,0.00286,0.11196,0.99371
68.463,8.70949,0.20195,0.08238,-0.0002,0.00176,0.10392,0.99458
68.56,9.2503,0.31046,0.08236,-0.0002,0.00187,0.0943,0.99554
68.663,9.69446,0.39088,0.08235,-0.0002,0.00231,0.08481,0.99639
68.763,10.09035,0.45649,0.08232,-0.00027,0.00322,0.07823,0.99693
68.86,10.7362,0.55046,0.08233,-0.0002,0.0029,0.06616,0.9978
