t,x,y,z,q0,q1,q2,q3
4.665,49.43091,1.66636,0,0,0,-0.07188,0.99741
4.765,50.68845,1.50024,0,0,0,-0.06633,0.9978
4.865,51.93749,1.34356,0,0,0,-0.06424,0.99793
4.965,53.1687,1.17529,0,0,0,-0.05698,0.99838
5.065,54.4203,1.06817,0,0,0,-0.0375,0.9993
5.165,55.68892,1.00117,0,0,0,-0.0195,0.99981
5.265,56.95563,0.95286,0,0,0,-0.01402,0.9999
5.365,58.23192,0.91614,0,0,0,-0.01782,0.99984
5.465,59.51117,0.87478,0,0,0,-0.01412,0.9999
5.565,60.78344,0.85186,0,0,0,-0.0072,0.99997
5.665,62.05027,0.83841,0,0,0,-0.00914,0.99996
5.765,63.31531,0.80907,0,0,0,-0.00224,1
5.865,64.55288,0.81234,0,0,0,-0.00997,0.99995
5.965,66.04428,0.81674,0,0,0,0.00824,0.99997
6.065,67.02347,0.83259,0,0,0,0.01664,0.99986
6.165,68.20564,0.86768,0,0,0,0.02255,0.99975
6.265,69.58521,0.93993,0,0,0,0.03791,0.99928
6.365,70.53603,1.00802,0,0,0,0.03785,0.99928
6.465,71.63421,1.10119,0,0,0,0.04706,0.99889
6.565,72.7097,1.2139,0,0,0,0.06409,0.99794
6.665,73.75949,1.34577,0,0,0,0.06052,0.99817
6.765,74.79354,1.47304,0,0,0,0.07725,0.99701
6.865,75.81811,1.61695,0,0,0,0.06471,0.9979
6.965,76.83617,1.75985,0,0,0,0.07004,0.99754
7.065,77.99312,1.90636,0,0,0,0.05754,0.99834
7.165,79.00655,2.01877,0,0,0,0.03864,0.99925
7.265,79.88287,2.08731,0,0,0,0.03083,0.99952
7.365,80.90881,2.14174,0,0,0,0.02538,0.99968
7.465,81.94376,2.18338,0,0,0,0.01276,0.99992
7.565,83.12844,2.19224,0,0,0,-0.00291,1
7.665,84.02484,2.18607,0,0,0,-0.00506,0.99999
7.759,85.07102,2.16462,0,0,0,-0.01606,0.99987
7.865,86.12321,2.12894,0,0,0,-0.02027,0.99979
7.965,87.3284,2.07912,0,0,0,-0.03251,0.99947
8.065,88.24066,2.02906,0,0,0,-0.01815,0.99984
8.165,89.31609,2.00218,0,0,0,-0.0143,0.9999
8.265,90.39736,1.98547,0,0,0,-0.00341,0.99999
8.365,91.49058,1.98016,0,0,0,0.00736,0.99997
8.465,92.75022,2.02747,0,0,0,0.02887,0.99958
8.565,93.67414,2.08072,0,0,0,0.04344,0.99906
8.665,94.76509,2.19064,0,0,0,0.06296,0.99802
8.765,95.81799,2.35233,0,0,0,0.08769,0.99615
8.865,96.83856,2.54034,0,0,0,0.10259,0.99472
8.965,97.95064,2.83779,0,0,0,0.17805,0.98402
9.065,98.59941,3.12004,0,0,0,0.26311,0.96477
9.165,99.26402,3.56922,0,0,0,0.33501,0.94221
9.265,99.76986,4.07497,0,0,0,0.4552,0.89039
9.365,100.22386,4.69058,0,0,0,0.48395,0.87509
9.465,100.55085,5.35566,0,0,0,0.55024,0.83501
9.565,100.82862,6.07301,0,0,0,0.59976,0.80018
9.665,101.00932,6.80401,0,0,0,0.63917,0.76906
9.765,101.12492,7.54049,0,0,0,0.66798,0.74418
9.865,101.21434,8.34466,0,0,0,0.65928,0.7519
9.965,101.29357,9.00061,0,0,0,0.65622,0.75457
10.065,101.3944,9.73321,0,0,0,0.66428,0.74748
10.165,101.48107,10.44526,0,0,0,0.66547,0.74642
10.265,101.56694,11.16374,0,0,0,0.65536,0.75531
10.365,101.6798,11.91149,0,0,0,0.64606,0.76329
10.465,101.79137,12.61877,0,0,0,0.6479,0.76172
10.565,101.89943,13.3118,0,0,0,0.64851,0.76121
10.665,102.01646,14.06228,0,0,0,0.64769,0.76191
10.765,102.12886,14.8026,0,0,0,0.65838,0.75268
10.865,102.22888,15.55727,0,0,0,0.66042,0.7509
10.965,102.3322,16.3205,0,0,0,0.65774,0.75324
11.065,102.43679,17.09644,0,0,0,0.6564,0.75441
11.165,102.54036,17.89341,0,0,0,0.66321,0.74843
11.265,102.644,18.68924,0,0,0,0.66059,0.75075
11.365,102.7521,19.51423,0,0,0,0.66076,0.75059
11.465,102.83841,20.34198,0,0,0,0.66994,0.74241
11.565,102.91443,21.20797,0,0,0,0.68067,0.73259
11.665,102.98081,22.06828,0,0,0,0.68126,0.73204
11.765,103.04199,22.94435,0,0,0,0.68387,0.72961
11.865,103.07314,23.53877,0,0,0,0.69532,0.7187
11.959,103.11456,24.72238,0,0,0,0.70148,0.71269
12.059,103.12295,25.33331,0,0,0,0.70552,0.70869
12.159,103.13262,26.27153,0,0,0,0.70935,0.70486
12.265,103.1189,27.18281,0,0,0,0.71047,0.70373
12.365,103.09318,28.12766,0,0,0,0.72289,0.69096
12.465,103.0469,29.0829,0,0,0,0.7223,0.69158
12.565,102.99764,30.0514,0,0,0,0.72937,0.68412
12.665,102.93207,31.0352,0,0,0,0.73278,0.68046
12.765,102.85878,32.02784,0,0,0,0.73298,0.68026
12.865,102.74667,33.3684,0,0,0,0.74051,0.67205
12.965,102.6788,34.0521,0,0,0,0.74336,0.66889
13.06,102.55882,35.42966,0,0,0,0.73642,0.67653
13.165,102.46265,36.55613,0,0,0,0.73077,0.68262
13.254,102.38964,37.62448,0,0,0,0.73,0.68344
13.36,102.31796,38.70622,0,0,0,0.72586,0.68784
13.46,102.28604,39.37407,0,0,0,0.71975,0.69423
13.56,102.25446,40.46898,0,0,0,0.70758,0.70663
13.665,102.27033,41.95956,0,0,0,0.69885,0.71527
13.762,102.29461,42.71352,0,0,0,0.69683,0.71724
13.865,102.3487,43.84434,0,0,0,0.68577,0.72782
13.965,102.41854,44.98935,0,0,0,0.68263,0.73076
14.065,102.51918,46.47481,0,0,0,0.67957,0.73361
14.165,102.55603,47.21882,0,0,0,0.69041,0.72342
14.265,102.56344,48.78265,0,0,0,0.7152,0.69892
14.365,102.5475,49.44385,0,0,0,0.71726,0.69681
14.465,102.47803,50.92131,0,0,0,0.73736,0.6755
14.565,102.39761,52.09187,0,0,0,0.72899,0.68452
14.665,102.30756,53.19647,0,0,0,0.73877,0.67396
14.765,102.17629,54.28637,0,0,0,0.75764,0.65268
14.865,102.07585,54.91848,0,0,0,0.76716,0.64146
14.965,101.78482,56.41076,0,0,0,0.78868,0.6148
15.065,101.53939,57.24605,0,0,0,0.82285,0.56826
15.165,101.15067,58.13972,0,0,0,0.86007,0.51017
15.265,100.65029,58.94289,0,0,0,0.89991,0.43608
15.365,100.26456,59.40313,0,0,0,0.92357,0.38343
15.465,99.60678,59.98549,0,0,0,0.95441,0.29849
15.565,98.6389,60.56852,0,0,0,0.97758,0.21059
15.665,97.86321,60.89052,0,0,0,0.9872,0.15947
15.765,97.33372,61.05212,0,0,0,0.99161,0.12925
15.865,96.52616,61.24262,0,0,0,0.99569,0.09275
15.965,95.46406,61.43456,0,0,0,0.99509,0.09897
16.065,94.89919,61.54644,0,0,0,0.99546,0.09516
16.165,94.11696,61.69306,0,0,0,0.99566,0.09302
16.265,93.33943,61.84605,0,0,0,0.99594,0.09007
16.365,92.56557,61.99836,0,0,0,0.99509,0.09894
16.465,91.78523,62.1525,0,0,0,0.99584,0.09108
16.565,90.78571,62.32634,0,0,0,0.99627,0.08629
16.665,90.20626,62.42375,0,0,0,0.99732,0.07321
16.765,89.40722,62.54196,0,0,0,0.99787,0.06524
16.865,88.57616,62.65055,0,0,0,0.99764,0.06869
16.965,87.76552,62.75101,0,0,0,0.99848,0.05513
17.065,86.74769,62.8355,0,0,0,0.99984,0.01762
17.165,85.9062,62.83316,0,0,0,-0.99938,0.03522
17.265,85.08777,62.74023,0,0,0,-0.99427,0.10689
17.365,84.47883,62.58539,0,0,0,-0.98603,0.16654
17.465,83.81681,62.30683,0,0,0,-0.96296,0.26966
17.565,83.1532,61.76529,0,0,0,-0.91488,0.40373
17.665,82.87326,61.4047,0,0,0,-0.88815,0.45955
17.765,82.58312,60.98123,0,0,0,-0.86088,0.50881
17.865,82.22709,60.24584,0,0,0,-0.83562,0.54931
17.965,82.03756,59.76032,0,0,0,-0.82681,0.56248
18.065,81.8131,59.15296,0,0,0,-0.81383,0.5811
18.165,81.60382,58.5506,0,0,0,-0.81645,0.57742
18.265,81.39779,57.95184,0,0,0,-0.81708,0.57653
18.365,81.19179,57.35675,0,0,0,-0.81668,0.57709
18.465,80.9342,56.63592,0,0,0,-0.81776,0.57556
18.565,80.71758,56.03564,0,0,0,-0.82204,0.56944
18.665,80.54185,55.55692,0,0,0,-0.81793,0.57532
18.765,80.32339,54.94273,0,0,0,-0.81245,0.58304
18.865,80.05888,54.18748,0,0,0,-0.81923,0.57346
18.965,79.87279,53.68988,0,0,0,-0.81977,0.57269
19.054,79.62775,53.03514,0,0,0,-0.8231,0.5679
19.165,79.38602,52.39347,0,0,0,-0.81214,0.58346
19.265,79.16558,51.70308,0,0,0,-0.79671,0.60436
19.365,78.94709,50.89985,0,0,0,-0.78748,0.61635
19.465,78.80202,50.19137,0,0,0,-0.75344,0.65751
19.565,78.72974,49.45642,0,0,0,-0.7229,0.69096
19.665,78.71038,48.82309,0,0,0,-0.70934,0.70487
19.765,78.72874,47.95407,0,0,0,-0.6922,0.7217
19.854,78.76568,47.31972,0,0,0,-0.67749,0.73553
19.965,78.83431,46.55722,0,0,0,-0.6679,0.74425
20.054,78.93299,45.77948,0,0,0,-0.66491,0.74693
20.154,79.0317,44.99241,0,0,0,-0.65857,0.75252
20.254,79.14996,44.08227,0,0,0,-0.65948,0.75172
20.365,79.25552,43.30176,0,0,0,-0.65972,0.75151
20.454,79.32449,42.746,0,0,0,-0.66933,0.74297
20.554,79.40967,41.63223,0,0,0,-0.68941,0.72437
20.656,79.43844,40.7802,0,0,0,-0.69804,0.71606
20.757,79.44817,39.91358,0,0,0,-0.71287,0.7013
20.855,79.43612,39.03242,0,0,0,-0.71572,0.69838
20.965,79.42589,38.44412,0,0,0,-0.70849,0.70573
21.065,79.42592,37.20928,0,0,0,-0.70649,0.70773
21.165,79.42175,36.59556,0,0,0,-0.71358,0.70058
21.255,79.42379,35.3312,0,0,0,-0.70713,0.70708
21.358,79.41841,34.37234,0,0,0,-0.70881,0.7054
21.458,79.41847,33.39761,0,0,0,-0.71155,0.70263
21.565,79.41175,32.75437,0,0,0,-0.70991,0.70429
21.665,79.40024,31.40059,0,0,0,-0.71224,0.70193
21.765,79.39024,30.38721,0,0,0,-0.71241,0.70176
21.865,79.36503,29.35143,0,0,0,-0.72134,0.69258
21.965,79.31837,28.3199,0,0,0,-0.72973,0.68374
22.065,79.24603,27.3142,0,0,0,-0.73695,0.67594
22.161,79.14463,26.31488,0,0,0,-0.74541,0.6666
22.265,79.06243,25.61147,0,0,0,-0.75031,0.66109
22.365,78.8651,24.23951,0,0,0,-0.76792,0.64054
22.461,78.64967,23.16849,0,0,0,-0.78626,0.6179
22.561,78.37124,22.10652,0,0,0,-0.79673,0.60434
22.665,78.04532,21.09568,0,0,0,-0.82585,0.56388
22.765,77.80454,20.48443,0,0,0,-0.83064,0.55681
22.865,77.2453,19.31318,0,0,0,-0.874,0.48593
22.965,76.95942,18.89611,0,0,0,-0.89987,0.43617
23.065,76.47022,18.35874,0,0,0,-0.94833,0.3173
23.162,75.91969,18.02261,0,0,0,-0.9759,0.21824
23.265,75.08152,17.65946,0,0,0,-0.98958,0.14398
23.365,74.39744,17.50015,0,0,0,-0.99628,0.08613
23.465,74.02185,17.43989,0,0,0,-0.99811,0.06138
23.565,73.38571,17.3974,0,0,0,0.9998,0.01987
23.665,72.53705,17.52075,0,0,0,0.99211,0.1254
23.765,71.97078,17.69402,0,0,0,0.98344,0.18121
23.865,71.66183,17.81983,0,0,0,0.97597,0.21792
23.965,71.00415,18.19191,0,0,0,0.95221,0.30543
24.065,70.71138,18.42107,0,0,0,0.93431,0.35647
24.165,70.18955,18.95435,0,0,0,0.89896,0.43803
24.265,69.86749,19.39666,0,0,0,0.87408,0.48579
24.365,69.55985,19.9178,0,0,0,0.84967,0.52732
24.465,69.36121,20.37202,0,0,0,0.8162,0.57776
24.565,69.24012,20.72734,0,0,0,0.80196,0.59737
24.665,69.09953,21.27084,0,0,0,0.77486,0.63213
24.765,68.98863,21.82433,0,0,0,0.76315,0.64622
24.865,68.90649,22.38637,0,0,0,0.74911,0.66245
24.965,68.84721,22.95032,0,0,0,0.73191,0.6814
25.065,68.80685,23.7162,0,0,0,0.71577,0.69834
25.165,68.79913,24.09803,0,0,0,0.71032,0.70388
25.265,68.8016,24.67643,0,0,0,0.69995,0.71419
25.365,68.81709,25.27267,0,0,0,0.70048,0.71367
25.465,68.83713,26.05261,0,0,0,0.69609,0.71796
25.565,68.83583,26.65415,0,0,0,0.71542,0.69869
25.665,68.82719,27.06735,0,0,0,0.71174,0.70245
25.765,68.80585,27.68624,0,0,0,0.73502,0.67804
25.865,68.73951,28.3186,0,0,0,0.75284,0.6582
25.965,68.59052,29.17515,0,0,0,0.78165,0.62372
26.065,68.49052,29.60757,0,0,0,0.78707,0.61687
26.165,68.25276,30.47775,0,0,0,0.80621,0.59163
26.265,68.11202,30.92658,0,0,0,0.81253,0.58292
26.365,67.8031,31.80584,0,0,0,0.82447,0.56591
26.465,67.54143,32.49004,0,0,0,0.82482,0.5654
26.565,67.29321,33.19042,0,0,0,0.81337,0.58175
26.665,67.05208,33.91377,0,0,0,0.80064,0.59915
26.765,66.90857,34.43064,0,0,0,0.78753,0.61628
26.865,66.73144,35.202,0,0,0,0.77632,0.63034
26.965,66.57879,35.99422,0,0,0,0.75752,0.65281
27.065,66.45939,36.80829,0,0,0,0.75377,0.65713
27.165,66.34876,37.62865,0,0,0,0.74478,0.66731
27.265,66.25025,38.46543,0,0,0,0.75332,0.65766
27.365,66.14642,39.31325,0,0,0,0.74559,0.6664
27.465,66.05507,40.21116,0,0,0,0.74044,0.67212
27.565,65.96372,41.09465,0,0,0,0.74312,0.66916
27.665,65.87271,41.9876,0,0,0,0.74646,0.66543
27.765,65.77421,42.89169,0,0,0,0.7473,0.66449
27.865,65.65085,43.8066,0,0,0,0.75562,0.65501
27.965,65.47978,44.96584,0,0,0,0.76096,0.6488
28.065,65.36782,45.67372,0,0,0,0.77272,0.63474
28.165,65.12525,46.87363,0,0,0,0.78115,0.62435
28.265,64.95654,47.59875,0,0,0,0.78714,0.61677
28.365,64.70975,48.58141,0,0,0,0.80152,0.59797
28.465,64.39394,49.59048,0,0,0,0.81657,0.57724
28.565,63.97602,50.77175,0,0,0,0.81919,0.57353
28.665,63.67482,51.56937,0,0,0,0.8299,0.55791
28.765,63.24234,52.53688,0,0,0,0.84859,0.52905
28.865,62.73882,53.53262,0,0,0,0.85481,0.51894
28.965,62.18296,54.56314,0,0,0,0.86757,0.49732
29.065,61.67389,55.4111,0,0,0,0.87769,0.47923
29.165,61.14862,56.19885,0,0,0,0.88954,0.45686
29.265,60.58078,56.93884,0,0,0,0.90511,0.42517
29.365,60.05115,57.53208,0,0,0,0.92142,0.38857
29.465,59.4384,58.08066,0,0,0,0.95875,0.28424
29.565,58.75763,58.46379,0,0,0,0.97868,0.2054
29.665,58.06587,58.71363,0,0,0,0.99237,0.12329
29.765,57.36387,58.84399,0,0,0,0.99877,0.04966
29.865,56.57276,58.87216,0,0,0,-0.9992,0.03999
29.965,56.00177,58.79487,0,0,0,-0.99368,0.11229
30.065,55.30217,58.56882,0,0,0,-0.97387,0.2271
30.165,54.75409,58.23644,0,0,0,-0.94451,0.32848
30.265,54.35698,57.89108,0,0,0,-0.92551,0.37873
30.365,53.93641,57.4588,0,0,0,-0.90967,0.41533
30.465,53.52477,56.98223,0,0,0,-0.91688,0.39916
30.565,53.09857,56.54079,0,0,0,-0.92923,0.3695
30.665,52.6468,56.12389,0,0,0,-0.93211,0.36218
30.765,52.17796,55.70769,0,0,0,-0.93514,0.35427
30.865,51.69541,55.28663,0,0,0,-0.93881,0.34443
30.965,51.20016,54.86577,0,0,0,-0.93936,0.34292
31.065,50.64018,54.39918,0,0,0,-0.93774,0.34734
31.165,50.17414,54.01079,0,0,0,-0.94074,0.33912
31.265,49.64342,53.58094,0,0,0,-0.94277,0.33346
31.365,49.1061,53.14202,0,0,0,-0.942,0.33561
31.465,48.55269,52.70329,0,0,0,-0.94281,0.33334
31.565,47.92977,52.2074,0,0,0,-0.94443,0.32872
31.665,47.36636,51.75572,0,0,0,-0.94274,0.33353
31.765,46.78622,51.29333,0,0,0,-0.94489,0.3274
31.865,46.18917,50.81855,0,0,0,-0.94219,0.33508
31.965,45.64933,50.38516,0,0,0,-0.94266,0.33375
32.065,45.04235,49.89459,0,0,0,-0.94068,0.33929
32.165,44.43837,49.37826,0,0,0,-0.93763,0.34763
32.265,43.83132,48.84523,0,0,0,-0.93046,0.36639
32.365,43.19577,48.21469,0,0,0,-0.91227,0.40958
32.465,42.70048,47.61561,0,0,0,-0.89139,0.45323
32.565,42.22359,46.92646,0,0,0,-0.87493,0.48426
32.665,41.79799,46.19095,0,0,0,-0.84955,0.52751
32.765,41.44654,45.42221,0,0,0,-0.83165,0.5553
32.865,41.1265,44.64523,0,0,0,-0.83132,0.55579
32.965,40.79374,43.91054,0,0,0,-0.85912,0.51177
33.065,40.38437,43.2059,0,0,0,-0.87959,0.47574
33.165,39.93807,42.58904,0,0,0,-0.90563,0.42408
33.265,39.47041,42.06988,0,0,0,-0.92119,0.38912
33.365,38.968,41.5498,0,0,0,-0.92267,0.3856
33.465,38.47559,41.04145,0,0,0,-0.92236,0.38633
33.565,37.99505,40.55314,0,0,0,-0.92648,0.37634
33.665,37.51212,40.08191,0,0,0,-0.92789,0.37285
33.765,37.02598,39.62208,0,0,0,-0.93078,0.36558
33.865,36.53367,39.14648,0,0,0,-0.92687,0.37538
33.965,36.06084,38.67534,0,0,0,-0.91812,0.3963
34.065,35.61278,38.20545,0,0,0,-0.9169,0.39913
34.165,35.14725,37.69537,0,0,0,-0.91468,0.40419
34.265,34.71248,37.20286,0,0,0,-0.90514,0.42512
34.365,34.26225,36.66104,0,0,0,-0.90173,0.43229
34.465,33.8306,36.12222,0,0,0,-0.90147,0.43284
34.565,33.40525,35.59536,0,0,0,-0.90216,0.43141
34.654,32.94678,35.02932,0,0,0,-0.9062,0.42284
34.765,32.49796,34.48766,0,0,0,-0.90875,0.41735
34.855,32.01836,33.93092,0,0,0,-0.91206,0.41006
34.965,31.5091,33.37572,0,0,0,-0.9216,0.38814
35.065,30.98445,32.83841,0,0,0,-0.92541,0.37896
35.165,30.43698,32.30595,0,0,0,-0.9299,0.3678
35.265,29.86795,31.77573,0,0,0,-0.93412,0.35695
35.365,29.27542,31.25924,0,0,0,-0.94097,0.33849
35.465,28.63121,30.75534,0,0,0,-0.94729,0.32038
35.565,28.19026,30.42424,0,0,0,-0.95184,0.30658
35.665,27.26331,29.80357,0,0,0,-0.96344,0.26792
35.765,26.52259,29.36782,0,0,0,-0.9649,0.26262
35.865,25.75228,28.936,0,0,0,-0.9719,0.23538
35.965,25.23996,28.6806,0,0,0,-0.9763,0.21643
36.065,24.13569,28.18951,0,0,0,-0.98117,0.19314
36.165,23.71947,28.02313,0,0,0,-0.98461,0.17479
36.265,22.47309,27.60686,0,0,0,-0.9905,0.13751
36.365,21.89472,27.46039,0,0,0,-0.99244,0.12277
36.465,20.73899,27.20057,0,0,0,-0.99655,0.08305
36.565,20.17087,27.1196,0,0,0,-0.99888,0.04738
36.665,19.60798,27.07712,0,0,0,-0.99989,0.01495
36.765,18.64624,27.14082,0,0,0,0.99564,0.09331
36.865,17.9452,27.3134,0,0,0,0.98588,0.16743
36.965,17.29466,27.58124,0,0,0,0.96977,0.24402
37.065,16.71487,27.92339,0,0,0,0.95142,0.30788
37.165,16.18117,28.32945,0,0,0,0.93612,0.35168
37.265,15.70825,28.77118,0,0,0,0.92602,0.37749
37.365,15.27503,29.23267,0,0,0,0.90587,0.42356
37.465,14.73899,29.882,0,0,0,0.90197,0.4318
37.565,14.44998,30.24834,0,0,0,0.89737,0.44128
37.665,14.06799,30.7497,0,0,0,0.89574,0.44458
37.765,13.67223,31.24294,0,0,0,0.90405,0.42742
37.865,13.26722,31.73688,0,0,0,0.9017,0.43236
37.965,12.85691,32.23303,0,0,0,0.91373,0.40633
38.065,12.31128,32.84254,0,0,0,0.91579,0.40165
38.165,11.97974,33.19824,0,0,0,0.92576,0.3781
38.265,11.37193,33.77152,0,0,0,0.93335,0.35897
38.365,10.97563,34.10248,0,0,0,0.94667,0.32219
38.465,10.41494,34.52128,0,0,0,0.95405,0.29964
38.565,9.8328,34.90274,0,0,0,0.9619,0.2734
38.665,9.23112,35.27539,0,0,0,0.96466,0.2635
38.765,8.61693,35.64355,0,0,0,0.96732,0.25356
38.865,7.98292,36.00086,0,0,0,0.96812,0.2505
38.965,7.33117,36.3645,0,0,0,0.96969,0.24434
39.065,6.53342,36.80676,0,0,0,0.96509,0.26194
39.165,5.87866,37.20058,0,0,0,0.95986,0.28047
39.265,5.22547,37.6213,0,0,0,0.95687,0.2905
39.365,4.56795,38.07164,0,0,0,0.95077,0.30988
39.465,4.06501,38.45541,0,0,0,0.941,0.3384
39.565,3.44325,38.97821,0,0,0,0.9387,0.34474
39.665,2.81762,39.52523,0,0,0,0.93419,0.35678
39.765,2.192,40.09175,0,0,0,0.92792,0.37278
39.865,1.4493,40.80653,0,0,0,0.92443,0.38135
39.965,0.8274,41.4209,0,0,0,0.92337,0.38391
40.065,0.3239,41.91963,0,0,0,0.92781,0.37306
40.165,-0.32914,42.53773,0,0,0,0.92934,0.36924
40.265,-1.01776,43.15398,0,0,0,0.94208,0.33539
40.365,-1.74903,43.7305,0,0,0,0.94859,0.31649
40.465,-2.52774,44.28759,0,0,0,0.95765,0.28793
40.565,-3.49025,44.90435,0,0,0,0.96064,0.27781
40.665,-4.15979,45.32099,0,0,0,0.96267,0.2707
40.765,-5.0016,45.82858,0,0,0,0.96594,0.25876
40.865,-6.02165,46.42755,0,0,0,0.9666,0.2563
40.965,-6.72522,46.8305,0,0,0,0.9669,0.25515
41.065,-7.59516,47.33469,0,0,0,0.96349,0.26774
41.165,-8.46703,47.85441,0,0,0,0.96397,0.26603
41.265,-9.3473,48.37549,0,0,0,0.96288,0.26992
41.365,-10.2191,48.92854,0,0,0,0.9562,0.29273
41.465,-11.10861,49.54989,0,0,0,0.9452,0.3265
41.565,-12.06496,50.30857,0,0,0,0.94007,0.34098
41.665,-12.7444,50.90751,0,0,0,0.93327,0.35918
41.765,-13.52404,51.65304,0,0,0,0.92512,0.37967
41.865,-14.3927,52.54566,0,0,0,0.91928,0.39361
41.965,-15.0458,53.25248,0,0,0,0.91731,0.39817
42.065,-15.80008,54.09099,0,0,0,0.90967,0.41533
42.165,-16.54951,54.93412,0,0,0,0.91577,0.4017
42.265,-17.40792,55.87853,0,0,0,0.9188,0.39473
42.365,-18.11656,56.60531,0,0,0,0.92817,0.37216
42.465,-19.07177,57.49273,0,0,0,0.93749,0.34802
42.565,-19.96709,58.26814,0,0,0,0.93954,0.34243
42.665,-20.87707,59.00002,0,0,0,0.94665,0.32225
42.765,-21.84306,59.70176,0,0,0,0.9538,0.30045
42.865,-22.70887,60.27787,0,0,0,0.96072,0.27753
42.965,-23.70568,60.90442,0,0,0,0.96478,0.26307
43.065,-24.72191,61.48835,0,0,0,0.9662,0.25778
43.165,-25.73963,62.05327,0,0,0,0.97141,0.23741
43.265,-26.7903,62.58742,0,0,0,0.97557,0.21971
43.365,-27.93623,63.11473,0,0,0,0.97793,0.20895
43.465,-28.86739,63.53408,0,0,0,0.98094,0.19432
43.565,-29.90366,63.96503,0,0,0,0.98179,0.18997
43.654,-30.91156,64.36184,0,0,0,0.98785,0.1554
43.754,-31.99885,64.65152,0,0,0,0.99634,0.08547
43.865,-32.9927,64.78242,0,0,0,0.99983,0.0182
43.957,-33.94737,64.76245,0,0,0,-0.99896,0.04567
44.065,-34.72687,64.66263,0,0,0,-0.9956,0.09371
44.165,-35.56196,64.46412,0,0,0,-0.98518,0.17154
44.265,-36.3561,64.12472,0,0,0,-0.96822,0.25011
44.365,-37.07966,63.67545,0,0,0,-0.95099,0.30921
44.465,-37.70268,63.17426,0,0,0,-0.92577,0.37808
44.565,-38.23581,62.60742,0,0,0,-0.90303,0.42957
44.665,-38.56096,62.19409,0,0,0,-0.89022,0.45552
44.765,-39.1051,61.33974,0,0,0,-0.85633,0.51643
44.86,-39.44328,60.6584,0,0,0,-0.83475,0.55063
44.965,-39.71281,59.95639,0,0,0,-0.80375,0.59496
45.065,-39.85507,59.48709,0,0,0,-0.80036,0.59952
45.165,-40.12603,58.48,0,0,0,-0.78497,0.61954
45.265,-40.2338,58.02179,0,0,0,-0.78075,0.62484
45.365,-40.43613,57.01762,0,0,0,-0.76539,0.64357
45.465,-40.55877,56.26396,0,0,0,-0.75821,0.65201
45.565,-40.63247,55.73956,0,0,0,-0.74462,0.66749
45.665,-40.72397,54.967,0,0,0,-0.73872,0.67401
45.765,-40.78419,54.17672,0,0,0,-0.71419,0.69995
45.865,-40.77257,53.38453,0,0,0,-0.67685,0.73612
45.965,-40.61367,52.36104,0,0,0,-0.60762,0.79423
46.065,-40.35529,51.59023,0,0,0,-0.54226,0.84021
